
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Zabian Dowdell,PG,26,PHO,24,0,12.2,2.1,5.2,.408,0.1,0.4,.300,2.0,4.8,.417,.420,0.7,0.7,.941,0.2,0.6,0.8,2.1,0.8,0.1,1.2,1.3,5.0
122,Goran Dragic,PG,24,TOT,70,5,17.6,2.7,6.3,.435,0.8,2.2,.361,1.9,4.1,.476,.499,1.2,1.9,.624,0.5,1.5,2.0,2.9,0.7,0.1,1.7,1.8,7.5
123,Jared Dudley,SF,25,PHO,82,15,26.1,3.7,7.7,.477,1.3,3.1,.415,2.4,4.6,.519,.560,2.0,2.7,.743,1.4,2.5,3.9,1.3,1.1,0.2,0.9,1.7,10.6
124,Chris Duhon,PG,28,ORL,51,5,15.2,1.0,2.5,.380,0.3,1.0,.250,0.7,1.5,.468,.430,0.3,0.5,.560,0.2,0.8,1.0,2.3,0.3,0.0,1.2,0.6,2.5
125,Tim Duncan,C,34,SAS,76,76,28.4,5.5,11.0,.500,0.0,0.1,.000,5.5,11.0,.502,.500,2.4,3.4,.716,2.2,6.7,8.9,2.7,0.7,1.9,1.6,1.6,13.4
126,Mike Dunleavy,SG,30,IND,61,44,27.6,3.9,8.5,.462,1.7,4.2,.402,2.3,4.4,.519,.560,1.6,2.0,.800,0.5,4.1,4.5,1.7,0.7,0.5,1.1,1.8,11.2
127,Ronald Dupree,SF,30,TOR,3,0,4.3,0.3,1.3,.250,0.0,0.3,.000,0.3,1.0,.333,.250,0.0,0.0,,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.7,0.7
128,Kevin Durant,SF,22,OKC,78,78,38.9,9.1,19.7,.462,1.9,5.3,.350,7.3,14.4,.504,.509,7.6,8.7,.880,0.7,6.1,6.8,2.7,1.1,1.0,2.8,2.0,27.7
129,Devin Ebanks,SG,21,LAL,20,0,5.9,1.1,2.6,.412,0.1,0.3,.400,1.0,2.3,.413,.431,0.9,1.2,.783,0.8,0.6,1.4,0.1,0.2,0.3,0.3,0.4,3.1
130,Wayne Ellington,SG,23,MIN,62,8,19.0,2.6,6.4,.403,0.8,2.0,.397,1.8,4.5,.406,.463,0.7,0.9,.792,0.4,1.3,1.7,1.2,0.5,0.0,0.9,1.4,6.6
131,Monta Ellis,SG,25,GSW,80,80,40.3,9.1,20.1,.451,1.7,4.7,.361,7.4,15.4,.478,.493,4.3,5.4,.789,0.6,3.0,3.5,5.6,2.1,0.3,3.2,2.5,24.1
132,Francisco Elson,C,34,UTA,62,1,9.8,0.9,1.8,.478,0.0,0.0,,0.9,1.8,.478,.478,0.4,0.5,.839,0.6,1.3,1.9,0.5,0.3,0.2,0.5,1.4,2.2
133,Melvin Ely,C,32,DEN,30,2,12.2,0.9,1.7,.549,0.0,0.0,,0.9,1.7,.549,.549,0.4,0.7,.619,0.9,1.6,2.5,0.5,0.1,0.4,0.5,1.7,2.3
134,Semih Erden,C,24,TOT,41,8,14.5,1.5,2.7,.559,0.0,0.0,,1.5,2.7,.559,.559,1.0,1.5,.650,0.9,2.0,2.9,0.5,0.4,0.6,0.8,2.5,4.0
135,Jeremy Evans,SF,23,UTA,49,3,9.4,1.6,2.3,.661,0.0,0.0,.000,1.6,2.3,.667,.661,0.5,0.8,.703,0.7,1.2,2.0,0.5,0.3,0.3,0.4,1.0,3.6
136,Maurice Evans,SF,32,TOT,73,24,21.2,2.4,5.8,.417,0.8,2.3,.329,1.7,3.5,.475,.482,0.7,0.8,.897,0.7,1.4,2.1,0.6,0.5,0.2,0.5,1.8,6.3
137,Reggie Evans,PF,30,TOR,30,18,26.6,1.4,3.4,.408,0.0,0.0,.000,1.4,3.4,.412,.408,1.6,2.9,.545,4.0,7.5,11.5,1.3,1.0,0.2,1.3,3.0,4.4
138,Tyreke Evans,SG,21,SAC,57,53,37.0,6.7,16.4,.409,0.8,2.6,.291,5.9,13.8,.432,.432,3.6,4.7,.771,0.8,4.0,4.8,5.6,1.5,0.5,3.2,2.5,17.8
139,Patrick Ewing,SF,26,NOH,7,0,2.7,0.0,0.7,.000,0.0,0.3,.000,0.0,0.4,.000,.000,0.4,0.6,.750,0.1,0.1,0.3,0.3,0.0,0.1,0.1,0.1,0.4
140,Christian Eyenga,SF,21,CLE,44,18,21.5,3.0,7.0,.425,0.6,2.1,.275,2.4,4.9,.488,.466,0.4,0.6,.643,0.6,2.2,2.8,0.8,0.8,0.6,1.1,1.8,6.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Jordan Farmar,PG,24,NJN,73,18,24.6,3.5,8.9,.392,1.5,4.2,.359,2.0,4.8,.421,.475,1.1,1.4,.820,0.3,2.0,2.4,5.0,0.8,0.1,1.9,1.8,9.6
142,Derrick Favors,PF,19,TOT,78,27,19.7,2.8,5.3,.517,0.0,0.0,,2.8,5.3,.517,.517,1.3,2.2,.595,2.2,3.1,5.3,0.5,0.4,0.9,1.0,3.2,6.8
143,Raymond Felton,PG-SG,26,TOT,75,54,36.5,5.7,13.4,.425,1.5,4.4,.353,4.1,9.0,.460,.483,2.6,3.2,.805,0.6,2.9,3.6,8.3,1.7,0.1,2.9,2.0,15.5
144,Rudy Fernandez,SG,25,POR,78,3,23.3,2.7,7.4,.370,1.5,4.6,.321,1.2,2.7,.453,.471,1.6,1.9,.863,0.5,1.7,2.2,2.5,1.1,0.2,1.1,1.7,8.6
145,Kyrylo Fesenko,C,24,UTA,53,1,8.6,0.8,1.9,.440,0.0,0.0,.000,0.8,1.9,.444,.440,0.3,0.9,.391,0.6,1.4,2.0,0.3,0.1,0.3,0.5,1.7,2.0
146,Landry Fields,SG,22,NYK,82,81,31.0,3.6,7.3,.497,1.0,2.7,.393,2.6,4.7,.556,.568,1.4,1.8,.769,1.3,5.1,6.4,1.9,1.0,0.2,1.3,1.4,9.7
147,Derek Fisher,PG,36,LAL,82,82,28.0,2.5,6.5,.389,0.8,1.9,.396,1.7,4.5,.386,.449,1.0,1.3,.806,0.2,1.7,1.9,2.7,1.2,0.1,0.9,2.3,6.8
148,Jonny Flynn,PG,21,MIN,53,8,18.5,2.0,5.6,.365,0.6,1.9,.310,1.5,3.7,.393,.417,0.6,0.8,.762,0.2,1.2,1.5,3.4,0.6,0.1,2.1,1.1,5.3
149,Gary Forbes,SF,25,DEN,63,11,12.6,2.0,4.3,.454,0.3,0.9,.328,1.7,3.4,.488,.489,0.9,1.4,.678,0.4,1.4,1.8,0.8,0.4,0.1,0.7,1.2,5.2
150,T.J. Ford,PG,27,IND,41,3,18.9,2.2,5.8,.386,0.1,0.8,.188,2.1,5.0,.417,.398,0.9,1.2,.729,0.4,1.6,2.0,3.4,0.9,0.2,1.5,1.7,5.4
151,Jeff Foster,C,34,IND,56,3,16.8,1.4,3.0,.479,0.0,0.1,.000,1.4,2.9,.488,.479,0.5,0.9,.563,2.9,3.4,6.3,0.8,0.4,0.6,0.5,2.3,3.3
152,Randy Foye,SG,27,LAC,63,24,24.6,3.3,8.4,.388,1.1,3.4,.327,2.1,5.0,.430,.455,2.1,2.4,.893,0.2,1.4,1.6,2.7,0.7,0.3,1.5,1.9,9.8
153,Channing Frye,PF,27,PHO,77,64,33.0,4.6,10.8,.432,2.2,5.7,.390,2.4,5.1,.479,.535,1.2,1.4,.832,0.8,5.8,6.7,1.2,0.6,1.0,0.9,3.5,12.7
154,Dan Gadzuric,C-PF,32,TOT,42,9,11.0,1.3,3.1,.419,0.0,0.0,.000,1.3,3.0,.422,.419,0.2,0.6,.370,1.7,1.5,3.2,0.3,0.3,0.7,0.7,2.2,2.8
155,Sundiata Gaines,PG,24,TOT,24,0,12.5,1.8,4.4,.400,0.4,1.6,.237,1.4,2.8,.493,.443,0.8,1.5,.500,0.5,1.0,1.6,1.8,0.7,0.0,1.1,1.0,4.6
156,Danilo Gallinari,PF-SF,22,TOT,62,60,33.9,4.3,10.3,.414,1.7,4.7,.352,2.6,5.6,.467,.495,5.4,6.3,.862,1.0,4.0,4.9,1.7,0.8,0.4,1.3,2.3,15.6
157,Francisco Garcia,SF,29,SAC,58,34,23.9,3.6,8.2,.436,1.4,3.9,.362,2.2,4.3,.502,.521,1.1,1.3,.855,0.4,1.9,2.3,1.2,0.9,0.8,0.8,2.2,9.7
158,Kevin Garnett,PF,34,BOS,71,71,31.3,6.1,11.6,.528,0.0,0.1,.200,6.1,11.5,.530,.529,2.6,3.1,.862,1.2,7.7,8.9,2.4,1.3,0.8,1.6,2.1,14.9
159,Marc Gasol,C,26,MEM,81,81,31.9,4.5,8.5,.527,0.0,0.1,.429,4.5,8.4,.528,.529,2.7,3.6,.748,1.9,5.1,7.0,2.5,0.9,1.7,1.8,3.3,11.7
160,Pau Gasol,C,30,LAL,82,82,37.0,7.2,13.7,.529,0.0,0.0,.333,7.2,13.6,.530,.530,4.3,5.2,.823,3.3,6.9,10.2,3.3,0.6,1.6,1.7,2.5,18.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Rudy Gay,SF,24,MEM,54,54,39.9,7.6,16.1,.471,1.1,2.7,.396,6.5,13.4,.486,.503,3.6,4.5,.805,1.5,4.7,6.2,2.8,1.7,1.1,2.5,2.4,19.8
162,Alonzo Gee,SG,23,TOT,56,34,20.0,2.2,4.7,.458,0.3,0.9,.333,1.9,3.8,.488,.491,1.3,1.6,.783,1.1,2.1,3.3,0.7,0.7,0.3,1.0,1.7,5.9
163,Paul George,SG,20,IND,61,19,20.7,2.9,6.5,.453,0.7,2.3,.297,2.3,4.2,.537,.505,1.3,1.7,.762,0.6,3.1,3.7,1.1,1.0,0.4,1.1,2.1,7.8
164,Daniel Gibson,SG,24,CLE,67,15,27.8,3.9,9.9,.400,1.8,4.4,.403,2.2,5.5,.398,.489,2.0,2.4,.822,0.4,2.3,2.6,3.0,0.7,0.3,1.2,2.3,11.6
165,Taj Gibson,PF,25,CHI,80,19,21.8,2.9,6.3,.466,0.0,0.1,.125,2.9,6.2,.472,.467,1.3,1.9,.676,2.0,3.7,5.7,0.7,0.5,1.3,0.9,2.5,7.1
166,Manu Ginobili,SG,33,SAS,80,79,30.3,5.5,12.7,.433,1.9,5.5,.349,3.6,7.2,.497,.509,4.5,5.1,.871,0.5,3.2,3.7,4.9,1.5,0.4,2.2,2.0,17.4
167,Ryan Gomes,SF,28,LAC,76,62,27.6,2.7,6.6,.410,0.9,2.8,.341,1.8,3.9,.459,.481,0.8,1.1,.718,0.8,2.5,3.3,1.6,0.8,0.2,0.7,2.1,7.2
168,Drew Gooden,PF,29,MIL,35,18,24.6,4.5,10.3,.431,0.1,0.6,.150,4.4,9.8,.447,.435,2.3,2.9,.794,2.1,4.7,6.8,1.3,0.6,0.5,1.3,2.8,11.3
169,Ben Gordon,SG,27,DET,82,27,26.0,4.1,9.4,.440,1.3,3.2,.402,2.8,6.1,.460,.510,1.7,2.0,.850,0.5,1.9,2.4,2.1,0.6,0.2,1.7,2.2,11.2
170,Eric Gordon,SG,22,LAC,56,56,37.7,7.6,16.9,.450,1.9,5.2,.364,5.7,11.8,.488,.506,5.1,6.2,.825,0.8,2.1,2.9,4.4,1.3,0.3,2.7,2.1,22.3
171,Marcin Gortat,C,26,TOT,80,14,25.4,4.2,7.5,.561,0.0,0.1,.250,4.2,7.5,.563,.561,1.8,2.4,.725,1.9,6.0,7.9,0.9,0.5,1.1,1.0,2.4,10.2
172,Joey Graham,SF,28,CLE,39,8,15.0,2.1,4.6,.458,0.2,0.8,.300,1.9,3.8,.490,.483,0.7,0.9,.806,0.2,1.9,2.2,0.5,0.2,0.2,0.7,1.9,5.2
173,Stephen Graham,SG,28,NJN,59,28,16.3,1.4,3.4,.405,0.1,0.4,.238,1.3,3.0,.425,.418,0.5,0.6,.816,0.3,1.8,2.1,0.7,0.2,0.0,0.6,1.8,3.4
174,Danny Granger,SF,27,IND,79,79,35.0,6.8,15.9,.425,2.0,5.2,.386,4.8,10.8,.443,.487,5.0,5.9,.848,1.1,4.3,5.4,2.6,1.1,0.8,2.6,2.7,20.5
175,Aaron Gray,C,26,NOH,41,6,13.0,1.4,2.4,.566,0.0,0.0,,1.4,2.4,.566,.566,0.4,0.8,.500,1.4,2.7,4.2,0.4,0.3,0.3,0.8,2.3,3.1
176,Danny Green,SG,23,SAS,8,0,11.5,2.1,4.4,.486,0.9,2.4,.368,1.3,2.0,.625,.586,0.0,0.0,,0.4,1.5,1.9,0.3,0.3,0.1,0.6,0.9,5.1
177,Jeff Green,PF-SF,24,TOT,75,51,32.4,4.9,10.9,.449,0.9,2.8,.303,4.1,8.1,.499,.488,2.6,3.3,.811,1.0,3.8,4.8,1.4,0.7,0.5,1.3,2.8,13.3
178,Willie Green,SG,29,NOH,77,13,21.7,3.5,7.9,.443,0.7,2.0,.348,2.8,5.9,.476,.488,1.0,1.3,.780,0.3,1.8,2.1,1.0,0.5,0.2,0.9,1.9,8.7
179,Donte Greene,SF,22,SAC,69,21,16.3,2.3,5.6,.404,0.7,2.2,.292,1.6,3.4,.478,.462,0.6,0.9,.662,0.7,1.4,2.1,0.7,0.5,0.3,0.9,1.3,5.8
180,Orien Greene,SG,28,NJN,3,0,1.7,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,1.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Blake Griffin,PF,21,LAC,82,82,38.0,8.5,16.8,.506,0.1,0.3,.292,8.4,16.5,.510,.508,5.4,8.5,.642,3.3,8.8,12.1,3.8,0.8,0.5,2.7,3.1,22.5
182,Hamed Haddadi,C,25,MEM,31,0,5.4,1.0,1.9,.517,0.0,0.0,.000,1.0,1.8,.526,.517,0.5,0.7,.652,0.8,1.4,2.2,0.2,0.1,0.4,0.4,0.9,2.4
183,Richard Hamilton,SG,32,DET,55,39,27.2,5.2,12.2,.429,1.0,2.6,.382,4.2,9.6,.442,.470,2.7,3.1,.849,0.4,1.9,2.3,3.1,0.7,0.1,1.6,1.7,14.1
184,Tyler Hansbrough,PF,25,IND,70,29,21.9,4.1,8.8,.465,0.0,0.0,.000,4.1,8.7,.466,.465,2.8,3.6,.779,2.1,3.2,5.2,0.6,0.5,0.2,1.1,2.3,11.0
185,Luke Harangody,PF,23,TOT,49,0,13.1,1.6,4.2,.383,0.3,1.3,.242,1.3,2.9,.450,.422,0.4,0.5,.731,0.8,2.1,2.9,0.6,0.3,0.3,0.3,1.6,3.9
186,James Harden,SG,21,OKC,82,5,26.7,3.6,8.3,.436,1.4,4.0,.349,2.3,4.4,.514,.518,3.5,4.2,.843,0.5,2.6,3.1,2.1,1.1,0.3,1.3,2.5,12.2
187,Al Harrington,PF,30,DEN,73,3,22.8,3.8,9.2,.416,1.6,4.5,.357,2.2,4.8,.473,.503,1.2,1.6,.735,1.0,3.5,4.5,1.4,0.5,0.1,1.5,2.8,10.5
188,Devin Harris,PG,27,TOT,71,70,31.7,4.8,11.5,.422,0.8,2.5,.322,4.0,8.9,.450,.458,4.7,5.7,.833,0.2,2.1,2.4,7.1,1.0,0.1,2.9,2.3,15.2
189,Manny Harris,SG,21,CLE,54,15,17.3,2.0,5.4,.374,0.6,1.7,.370,1.4,3.6,.376,.433,1.3,1.7,.763,0.7,1.9,2.6,1.6,0.6,0.1,1.2,1.2,5.9
190,Mike Harris,PF,27,HOU,4,0,4.0,0.8,1.5,.500,0.0,0.0,,0.8,1.5,.500,.500,0.5,1.0,.500,0.5,0.8,1.3,0.3,0.0,0.3,0.3,0.5,2.0
191,Udonis Haslem,PF,30,MIA,13,0,26.5,3.4,6.6,.512,0.0,0.0,,3.4,6.6,.512,.512,1.2,1.5,.800,2.2,5.9,8.2,0.5,0.5,0.2,1.1,3.0,8.0
192,Spencer Hawes,C,22,PHI,81,81,21.2,3.3,7.0,.465,0.1,0.5,.243,3.1,6.6,.480,.473,0.6,1.1,.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,7.2
193,Chuck Hayes,C,27,HOU,74,63,28.1,3.3,6.3,.527,0.0,0.0,.000,3.3,6.2,.529,.527,1.3,1.9,.662,3.0,5.1,8.1,2.7,1.1,0.7,1.2,2.7,7.9
194,Gordon Hayward,SF,20,UTA,72,17,16.9,2.0,4.1,.485,0.5,1.0,.473,1.5,3.0,.489,.544,1.0,1.3,.711,0.6,1.4,1.9,1.1,0.4,0.3,1.0,1.5,5.4
195,Lazar Hayward,SF,24,MIN,42,0,10.0,1.3,3.7,.357,0.4,1.4,.283,0.9,2.2,.404,.412,0.8,1.0,.786,0.5,1.1,1.7,0.7,0.3,0.2,0.5,1.0,3.8
196,Brendan Haywood,C,31,DAL,72,8,18.5,1.8,3.1,.574,0.0,0.0,.000,1.8,3.1,.577,.574,0.9,2.5,.362,1.8,3.4,5.2,0.3,0.2,1.0,0.7,2.0,4.4
197,Luther Head,PG,28,SAC,36,14,16.3,1.9,4.6,.415,0.7,1.8,.391,1.2,2.8,.430,.491,1.1,1.4,.780,0.4,1.2,1.7,1.9,0.3,0.3,0.9,1.2,5.6
198,Gerald Henderson,SG,23,CHA,68,30,24.4,3.8,8.4,.454,0.1,0.5,.194,3.7,7.9,.472,.461,1.9,2.4,.785,0.7,2.3,3.0,1.5,0.7,0.5,0.9,1.7,9.6
199,Xavier Henry,SG,19,MEM,38,16,13.9,1.7,4.2,.406,0.1,0.4,.118,1.7,3.8,.441,.413,0.9,1.4,.635,0.2,0.7,1.0,0.5,0.3,0.1,0.3,1.3,4.3
200,Roy Hibbert,C,24,IND,81,80,27.7,5.1,11.0,.461,0.0,0.0,.000,5.1,10.9,.463,.461,2.5,3.4,.745,2.2,5.3,7.5,2.0,0.4,1.8,2.3,3.2,12.7
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,J.J. Hickson,C,22,CLE,80,66,28.2,5.4,11.7,.458,0.0,0.1,.000,5.4,11.6,.461,.458,3.1,4.6,.673,2.7,6.0,8.7,1.1,0.6,0.7,2.2,2.7,13.8
202,Nene Hilario,C,28,DEN,75,75,30.5,5.4,8.7,.615,0.0,0.1,.200,5.3,8.7,.618,.615,3.8,5.4,.711,1.9,5.7,7.6,2.0,1.1,1.0,1.8,3.2,14.5
203,George Hill,PG,24,SAS,76,5,28.3,3.8,8.3,.453,1.0,2.7,.377,2.8,5.6,.490,.514,3.1,3.6,.863,0.3,2.3,2.6,2.5,0.9,0.3,1.3,2.0,11.6
204,Grant Hill,SF,38,PHO,80,80,30.1,5.0,10.3,.484,0.6,1.4,.395,4.4,8.9,.498,.511,2.7,3.2,.829,1.0,3.3,4.2,2.5,0.8,0.4,1.7,2.3,13.2
205,Jordan Hill,C,23,HOU,72,11,15.6,2.4,4.9,.491,0.0,0.0,.000,2.4,4.9,.494,.491,0.8,1.2,.706,1.8,2.5,4.3,0.4,0.2,0.7,0.9,2.2,5.6
206,Kirk Hinrich,SG-PG,30,TOT,72,51,30.0,3.9,8.7,.446,1.0,2.6,.399,2.8,6.0,.467,.506,1.5,1.8,.841,0.3,2.2,2.5,4.0,1.0,0.2,1.7,2.6,10.2
207,Jrue Holiday,PG,20,PHI,82,82,35.4,5.4,12.2,.446,1.0,2.7,.365,4.5,9.5,.470,.487,2.1,2.5,.823,0.8,3.2,4.0,6.5,1.5,0.4,2.7,2.5,14.0
208,Ryan Hollins,C,26,CLE,70,16,16.9,1.9,3.1,.598,0.0,0.0,,1.9,3.1,.598,.598,1.6,2.3,.681,1.0,1.7,2.7,0.4,0.3,0.6,1.0,2.8,5.3
209,Al Horford,C,24,ATL,77,77,35.1,6.7,12.0,.557,0.0,0.1,.500,6.6,11.9,.557,.558,1.9,2.4,.798,2.4,7.0,9.3,3.5,0.8,1.0,1.5,2.5,15.3
210,Eddie House,SG,32,MIA,56,1,17.5,2.3,5.7,.399,1.2,3.1,.389,1.1,2.6,.411,.505,0.7,0.7,.950,0.2,1.5,1.6,1.1,0.6,0.1,0.5,1.2,6.5
211,Dwight Howard,C,25,ORL,78,78,37.6,7.9,13.4,.593,0.0,0.1,.000,7.9,13.3,.597,.593,7.0,11.7,.596,4.0,10.1,14.1,1.4,1.4,2.4,3.6,3.3,22.9
212,Josh Howard,SF,30,WAS,18,10,22.7,3.2,9.0,.358,0.4,1.6,.241,2.8,7.4,.383,.380,1.6,2.6,.617,1.0,3.1,4.1,1.3,0.7,0.3,1.1,1.9,8.4
213,Juwan Howard,PF,37,MIA,57,0,10.4,1.0,2.2,.440,0.0,0.0,,1.0,2.2,.440,.440,0.5,0.6,.829,0.6,1.5,2.1,0.4,0.2,0.1,0.4,1.1,2.4
214,Lester Hudson,PG,26,WAS,11,0,6.6,0.5,2.2,.250,0.4,1.4,.267,0.2,0.8,.222,.333,0.2,0.4,.500,0.1,0.4,0.5,1.5,0.4,0.1,0.6,0.9,1.6
215,Kris Humphries,PF,25,NJN,74,44,27.9,4.1,7.9,.527,0.0,0.0,.000,4.1,7.9,.527,.527,1.7,2.6,.665,3.0,7.4,10.4,1.1,0.4,1.1,1.4,2.3,10.0
216,Serge Ibaka,PF,21,OKC,82,44,27.0,4.1,7.5,.543,0.0,0.0,.000,4.1,7.5,.544,.543,1.7,2.2,.750,2.6,5.0,7.6,0.3,0.4,2.4,0.9,3.3,9.9
217,Andre Iguodala,SF,27,PHI,67,67,36.9,5.0,11.3,.445,0.9,2.7,.337,4.1,8.6,.479,.486,3.1,4.5,.693,0.9,4.9,5.8,6.3,1.5,0.6,2.1,1.6,14.1
218,Zydrunas Ilgauskas,C,35,MIA,72,51,15.9,2.3,4.4,.508,0.0,0.0,.000,2.3,4.4,.509,.508,0.5,0.6,.783,1.5,2.5,4.0,0.4,0.3,0.8,0.7,2.6,5.0
219,Didier Ilunga-Mbenga,C,30,NOH,41,0,8.0,0.6,1.2,.469,0.0,0.0,,0.6,1.2,.469,.469,0.3,0.4,.722,0.9,1.2,2.1,0.1,0.1,0.7,0.5,1.3,1.4
220,Ersan Ilyasova,PF,23,MIL,60,34,25.1,3.7,8.5,.436,0.6,2.0,.298,3.1,6.4,.479,.471,1.6,1.7,.894,1.8,4.3,6.1,0.9,0.9,0.4,1.1,2.7,9.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
221,Royal Ivey,SG,29,OKC,25,0,6.2,0.6,1.5,.421,0.3,0.6,.438,0.4,0.9,.409,.513,0.1,0.1,1.000,0.1,0.6,0.6,0.3,0.2,0.0,0.2,0.7,1.6
222,Jarrett Jack,SG-PG,27,TOT,83,15,20.7,3.1,7.7,.408,0.4,1.3,.306,2.7,6.4,.429,.434,2.2,2.6,.850,0.2,1.8,2.1,2.9,0.7,0.1,1.3,1.2,8.9
223,Darnell Jackson,PF,25,SAC,59,2,8.2,1.3,2.7,.487,0.1,0.2,.273,1.3,2.5,.503,.497,0.5,0.8,.612,0.8,0.8,1.6,0.2,0.2,0.1,0.4,1.0,3.2
224,Stephen Jackson,SG,32,CHA,67,67,35.9,6.5,15.8,.411,1.8,5.4,.337,4.7,10.4,.449,.468,3.7,4.6,.816,0.8,3.7,4.5,3.6,1.2,0.4,3.1,2.4,18.5
225,Damion James,SF,23,NJN,25,9,16.1,1.8,4.1,.447,0.0,0.1,.000,1.8,4.0,.460,.447,0.7,1.1,.643,0.7,2.7,3.4,0.8,0.6,0.5,1.0,1.4,4.4
226,LeBron James,SF,26,MIA,79,79,38.8,9.6,18.8,.510,1.2,3.5,.330,8.4,15.3,.552,.541,6.4,8.4,.759,1.0,6.5,7.5,7.0,1.6,0.6,3.6,2.1,26.7
227,Antawn Jamison,PF,34,CLE,56,38,32.9,6.7,15.6,.427,1.6,4.7,.346,5.1,10.9,.462,.479,3.1,4.2,.731,1.5,5.2,6.7,1.7,0.9,0.5,1.4,2.4,18.0
228,Othyus Jeffers,SG,25,TOT,17,1,18.9,1.8,3.8,.477,0.1,0.2,.250,1.8,3.6,.492,.485,1.8,2.7,.652,1.5,2.5,3.9,1.2,1.0,0.0,0.8,1.9,5.5
229,Al Jefferson,C,26,UTA,82,82,35.9,8.0,16.1,.496,0.0,0.0,,8.0,16.1,.496,.496,2.7,3.5,.761,2.9,6.8,9.7,1.8,0.6,1.9,1.3,2.9,18.6
230,Richard Jefferson,SF,30,SAS,81,81,30.4,3.8,7.9,.474,1.7,3.8,.440,2.1,4.1,.504,.579,1.8,2.4,.759,0.7,3.2,3.8,1.3,0.5,0.4,1.1,2.0,11.0
231,Jared Jeffries,PF,29,TOT,42,9,14.3,0.7,2.0,.349,0.0,0.2,.222,0.7,1.8,.364,.360,0.3,0.7,.414,1.5,1.3,2.8,0.9,0.7,0.4,0.5,1.8,1.8
232,Brandon Jennings,PG,21,MIL,63,61,34.4,5.7,14.7,.390,1.6,4.8,.323,4.2,9.9,.422,.443,3.2,3.9,.809,0.7,3.0,3.7,4.8,1.5,0.3,2.3,2.1,16.2
233,Eugene Jeter,PG,27,SAC,62,1,13.8,1.7,4.2,.409,0.1,0.5,.200,1.6,3.7,.437,.421,0.6,0.7,.902,0.1,1.0,1.1,2.6,0.5,0.0,0.8,0.9,4.1
234,Yi Jianlian,PF,23,WAS,63,11,17.7,2.3,5.5,.418,0.0,0.2,.231,2.3,5.3,.425,.422,1.0,1.4,.681,1.3,2.7,3.9,0.4,0.4,0.5,0.8,1.8,5.6
235,Amir Johnson,PF,23,TOR,72,54,25.7,3.9,6.9,.568,0.0,0.0,.000,3.9,6.9,.569,.568,1.8,2.2,.788,2.6,3.8,6.4,1.1,0.7,1.2,1.0,3.7,9.6
236,Armon Johnson,PG,21,POR,38,0,7.3,1.2,2.7,.455,0.1,0.3,.417,1.1,2.3,.461,.480,0.3,0.6,.591,0.3,0.7,0.9,1.2,0.1,0.0,1.0,0.8,2.9
237,Chris Johnson,C,25,TOT,14,1,9.9,0.6,1.5,.429,0.0,0.0,,0.6,1.5,.429,.429,1.1,1.4,.750,0.9,1.4,2.3,0.2,0.2,0.6,0.7,1.5,2.4
238,James Johnson,SF,23,TOT,38,25,21.6,2.8,6.2,.456,0.2,0.9,.235,2.6,5.3,.493,.473,1.2,1.9,.662,1.0,2.8,3.7,2.3,0.9,1.0,1.7,2.5,7.1
239,Joe Johnson,SG,29,ATL,72,72,35.5,7.1,16.1,.443,1.2,4.2,.297,5.9,12.0,.494,.481,2.7,3.4,.802,0.8,3.2,4.0,4.7,0.7,0.1,2.0,1.8,18.2
240,Trey Johnson,SG,26,TOT,8,0,11.8,1.5,4.1,.364,0.1,0.4,.333,1.4,3.8,.367,.379,1.1,1.3,.900,0.3,0.6,0.9,1.4,0.1,0.1,0.6,1.5,4.3
