
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Mike Dunleavy,SF,24,GSW,79,79,32.5,5.2,11.5,.451,1.4,3.5,.388,3.8,8.0,.479,.510,1.7,2.2,.779,1.2,4.3,5.5,2.6,1.0,0.3,1.7,2.5,13.4
122,Ronald Dupree,SF,24,DET,47,0,10.0,1.3,2.7,.480,0.0,0.0,.500,1.3,2.7,.480,.484,0.6,1.0,.617,0.7,1.3,2.0,0.5,0.1,0.2,0.5,1.3,3.2
123,Ndudi Ebi,SG,20,MIN,2,0,27.0,5.5,10.5,.524,0.0,0.5,.000,5.5,10.0,.550,.524,2.5,4.5,.556,3.0,5.0,8.0,0.5,0.5,0.5,1.5,3.5,13.5
124,Corsley Edwards,C,25,NOH,10,0,11.0,1.0,3.1,.323,0.0,0.0,,1.0,3.1,.323,.323,0.7,1.2,.583,1.2,1.3,2.5,0.3,0.3,0.4,0.2,1.9,2.7
125,John Edwards,C,23,IND,25,1,5.6,0.4,1.2,.367,0.0,0.0,,0.4,1.2,.367,.367,0.3,0.6,.500,0.3,0.4,0.8,0.1,0.1,0.2,0.3,0.5,1.2
126,Howard Eisley,PG,32,UTA,74,1,19.3,2.2,5.5,.398,0.4,1.4,.262,1.8,4.1,.444,.431,0.9,1.1,.795,0.2,1.0,1.2,3.4,0.6,0.1,1.5,2.1,5.6
127,Obinna Ekezie,C,29,ATL,42,31,17.4,1.9,4.3,.434,0.0,0.0,.000,1.9,4.3,.436,.434,1.7,2.2,.774,1.6,2.6,4.3,0.3,0.5,0.3,1.1,3.1,5.5
128,Francisco Elson,C,28,DEN,67,11,14.0,1.5,3.2,.468,0.0,0.0,.333,1.5,3.2,.469,.470,0.7,1.2,.570,0.9,2.1,3.0,0.5,0.5,0.6,0.6,1.9,3.7
129,Melvin Ely,PF,26,CHA,79,17,20.9,2.9,6.7,.432,0.0,0.0,,2.9,6.7,.432,.432,1.5,2.7,.575,1.8,2.3,4.1,1.0,0.4,0.9,1.5,2.5,7.3
130,Andre Emmett,SG,22,MEM,8,0,3.5,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.4,0.6,.600,0.0,0.3,0.3,0.0,0.0,0.0,0.1,0.5,0.9
131,Maurice Evans,SG,26,SAC,65,11,19.0,2.5,5.7,.442,0.4,1.3,.329,2.1,4.5,.474,.479,0.9,1.2,.756,1.4,1.7,3.1,0.7,0.6,0.1,0.5,1.6,6.4
132,Reggie Evans,PF,24,SEA,79,79,23.8,1.7,3.5,.476,0.0,0.0,.000,1.7,3.5,.480,.476,1.6,3.0,.534,3.2,6.1,9.3,0.7,0.7,0.2,1.3,2.6,4.9
133,Michael Finley,SG,31,DAL,64,64,36.8,6.0,14.2,.427,1.8,4.5,.407,4.2,9.7,.436,.491,1.8,2.1,.831,0.7,3.4,4.1,2.6,0.8,0.3,0.9,1.9,15.7
134,Derek Fisher,PG,30,GSW,74,32,30.0,4.0,10.2,.393,1.5,3.9,.371,2.6,6.3,.407,.465,2.4,2.7,.862,0.5,2.4,2.9,4.1,1.0,0.1,1.7,2.4,11.9
135,Marcus Fizer,PF,26,MIL,54,0,16.7,2.5,5.4,.455,0.0,0.1,.000,2.5,5.3,.465,.455,1.3,1.9,.680,0.5,2.7,3.2,1.2,0.5,0.2,1.2,1.8,6.2
136,Luis Flores,PG,23,TOT,16,0,4.8,0.9,1.8,.483,0.3,0.6,.500,0.6,1.2,.474,.569,0.1,0.1,1.000,0.1,0.1,0.2,0.7,0.1,0.0,0.7,0.6,2.2
137,Danny Fortson,C,28,SEA,62,0,16.9,1.9,3.6,.522,0.0,0.0,,1.9,3.6,.522,.522,3.7,4.2,.880,2.5,3.1,5.6,0.1,0.2,0.1,1.5,4.3,7.5
138,Jeff Foster,C,28,IND,61,43,26.1,2.8,5.3,.519,0.0,0.1,.000,2.8,5.2,.527,.519,1.5,2.3,.634,3.4,5.7,9.0,0.7,0.8,0.2,0.9,3.0,7.0
139,Tremaine Fowlkes,SF,28,IND,8,0,7.0,1.1,2.1,.529,0.1,0.4,.333,1.0,1.8,.571,.559,0.0,0.3,.000,0.4,0.6,1.0,0.0,0.3,0.0,0.6,0.9,2.4
140,Adonal Foyle,C,29,GSW,78,50,21.8,2.0,4.0,.502,0.0,0.0,,2.0,4.0,.502,.502,0.5,0.9,.556,2.1,3.4,5.5,0.7,0.3,2.0,0.7,2.6,4.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Richie Frahm,SG,27,POR,43,0,11.6,1.3,3.3,.400,0.7,1.9,.388,0.6,1.4,.417,.511,0.5,0.6,.840,0.4,1.0,1.4,0.7,0.3,0.1,0.3,0.8,3.8
142,Steve Francis,PG,27,ORL,78,78,38.2,7.2,17.1,.423,0.5,1.6,.299,6.7,15.4,.436,.438,6.4,7.8,.823,1.6,4.2,5.8,7.0,1.4,0.4,4.1,3.5,21.3
143,Matt Freije,PF,23,NOH,23,11,19.2,1.6,5.5,.291,0.6,2.3,.259,1.0,3.2,.315,.346,0.2,0.3,.625,0.7,2.0,2.7,0.9,0.6,0.1,0.7,1.7,4.0
144,Lawrence Funderburke,PF,34,CHI,2,0,10.5,1.5,3.0,.500,0.0,0.0,,1.5,3.0,.500,.500,1.5,2.5,.600,0.5,1.0,1.5,0.0,0.0,0.0,0.0,1.0,4.5
145,Dan Gadzuric,C,26,MIL,81,81,22.0,3.0,5.6,.539,0.0,0.0,,3.0,5.6,.539,.539,1.3,2.5,.538,3.2,5.1,8.3,0.4,0.6,1.3,1.0,2.8,7.3
146,Reece Gaines,PG,24,TOT,21,0,8.9,0.8,2.4,.340,0.2,0.7,.286,0.6,1.7,.361,.380,0.1,0.2,.750,0.0,0.6,0.7,0.3,0.2,0.0,0.3,0.8,2.0
147,Alex Garcia,SG,24,NOH,8,3,18.3,2.3,6.5,.346,0.6,2.3,.278,1.6,4.3,.382,.394,0.4,0.5,.750,0.9,1.0,1.9,2.3,0.5,0.1,1.0,1.9,5.5
148,Kevin Garnett,PF,28,MIN,82,82,38.1,8.3,16.6,.502,0.1,0.3,.240,8.3,16.3,.507,.504,5.4,6.7,.811,3.0,10.5,13.5,5.7,1.5,1.4,2.7,2.5,22.2
149,Pat Garrity,PF,28,ORL,71,0,13.5,1.7,4.3,.402,0.7,2.1,.333,1.0,2.2,.465,.482,0.4,0.5,.879,0.3,1.5,1.7,0.4,0.3,0.1,0.4,1.5,4.6
150,Pau Gasol,PF,24,MEM,56,53,32.0,6.4,12.4,.514,0.0,0.1,.167,6.4,12.3,.517,.514,5.0,6.6,.768,2.3,5.0,7.3,2.4,0.7,1.7,2.4,2.6,17.8
151,Devean George,SF,27,LAL,15,3,20.4,2.5,6.9,.356,1.4,3.9,.362,1.1,3.1,.348,.457,1.0,1.3,.750,0.9,2.7,3.5,0.9,0.5,0.1,0.8,2.1,7.3
152,Eddie Gill,PG,26,IND,73,3,14.0,1.1,3.3,.335,0.5,1.6,.308,0.6,1.7,.360,.409,1.0,1.1,.877,0.2,1.3,1.5,1.1,0.8,0.1,0.8,1.4,3.7
153,Kendall Gill,SG,36,MIL,14,0,20.3,2.3,5.7,.400,0.2,0.6,.333,2.1,5.1,.408,.419,1.3,1.4,.900,0.8,1.9,2.6,1.9,1.0,0.3,0.6,2.6,6.1
154,Manu Ginobili,SG,27,SAS,74,74,29.6,5.0,10.5,.471,1.3,3.5,.376,3.6,7.1,.517,.533,4.8,6.0,.803,1.0,3.4,4.4,3.9,1.6,0.4,2.3,2.6,16.0
155,Gordan Giricek,SG,27,UTA,81,44,20.5,3.5,7.8,.448,0.5,1.3,.362,3.0,6.5,.465,.478,1.4,1.7,.810,0.3,1.9,2.2,1.7,0.6,0.1,1.1,1.9,8.8
156,Dion Glover,SG,26,SAS,7,0,9.7,1.1,3.1,.364,0.1,1.1,.125,1.0,2.0,.500,.386,1.1,1.4,.800,0.4,1.1,1.6,0.6,0.4,0.4,0.3,1.3,3.6
157,Anthony Goldwire,PG,33,TOT,33,2,16.3,1.7,4.1,.419,1.0,2.4,.400,0.8,1.7,.446,.537,0.8,0.9,.839,0.3,1.5,1.8,2.4,0.5,0.0,0.5,1.0,5.2
158,Drew Gooden,PF,23,CLE,82,80,30.8,5.7,11.5,.492,0.1,0.3,.179,5.6,11.2,.502,.495,3.1,3.8,.810,2.5,6.7,9.2,1.6,0.9,0.9,1.6,2.8,14.4
159,Ben Gordon,SG,21,CHI,82,3,24.4,5.3,12.9,.411,1.6,4.0,.405,3.7,8.8,.414,.474,2.8,3.3,.863,0.7,2.0,2.6,2.0,0.6,0.1,2.3,2.7,15.1
160,Brian Grant,C,32,LAL,69,8,16.5,1.5,3.0,.493,0.0,0.0,,1.5,3.0,.493,.493,0.8,1.1,.722,1.5,2.3,3.7,0.5,0.3,0.3,0.6,2.5,3.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Willie Green,SG,23,PHI,57,21,18.7,2.7,7.4,.366,0.5,1.8,.286,2.2,5.6,.393,.402,1.7,2.2,.776,0.4,1.9,2.3,1.8,0.6,0.1,1.3,2.1,7.7
162,Adrian Griffin,SF,30,CHI,69,1,9.7,0.8,2.3,.360,0.0,0.1,.222,0.8,2.2,.368,.366,0.5,0.6,.750,0.8,1.4,2.1,0.8,0.6,0.1,0.4,1.1,2.2
163,Eddie Griffin,PF,22,MIN,70,0,21.3,2.9,7.5,.387,1.0,2.9,.328,1.9,4.5,.425,.451,0.8,1.1,.718,1.8,4.6,6.5,0.8,0.3,1.7,0.8,1.7,7.5
164,Tom Gugliotta,PF,35,TOT,47,9,20.6,2.1,5.1,.411,0.2,0.6,.308,1.9,4.6,.423,.427,0.7,0.9,.767,1.2,2.9,4.1,1.4,0.9,0.4,1.2,2.2,5.1
165,Marcus Haislip,PF,24,IND,9,0,11.8,1.4,4.2,.342,0.0,0.1,.000,1.4,4.1,.351,.342,0.7,1.2,.545,0.6,1.1,1.7,0.3,0.2,0.2,0.7,1.7,3.6
166,Darvin Ham,SF,31,DET,47,0,5.9,0.4,0.8,.459,0.0,0.0,,0.4,0.8,.459,.459,0.3,0.7,.387,0.4,0.3,0.7,0.1,0.1,0.1,0.2,0.8,1.0
167,Richard Hamilton,SG,26,DET,76,76,38.5,6.7,15.3,.440,0.5,1.6,.305,6.2,13.7,.455,.455,4.8,5.6,.858,1.0,2.9,3.9,4.9,1.0,0.2,2.9,3.1,18.7
168,Zendon Hamilton,C,29,MIL,16,0,9.9,0.7,2.0,.344,0.0,0.0,,0.7,2.0,.344,.344,1.8,3.0,.604,1.1,1.5,2.6,0.4,0.3,0.1,0.8,1.6,3.2
169,Ben Handlogten,C,31,UTA,21,5,14.1,2.0,4.0,.518,0.0,0.0,.000,2.0,3.9,.524,.518,0.4,0.8,.529,1.1,2.0,3.1,0.6,0.3,0.2,0.9,2.6,4.5
170,Anfernee Hardaway,SF,33,NYK,37,0,24.2,3.0,7.0,.423,0.4,1.4,.300,2.6,5.7,.452,.452,0.9,1.2,.739,0.5,1.9,2.4,2.0,0.8,0.1,1.4,2.1,7.3
171,Matt Harpring,SF,28,UTA,78,55,33.1,5.4,11.0,.489,0.1,0.6,.209,5.2,10.4,.504,.494,3.1,4.0,.778,2.5,3.6,6.2,1.8,0.9,0.2,1.7,3.2,14.0
172,Al Harrington,SF,24,ATL,66,66,38.6,6.9,14.9,.459,0.2,1.1,.216,6.6,13.8,.479,.468,3.6,5.3,.672,2.2,4.8,7.0,3.2,1.3,0.2,3.1,3.8,17.5
173,Junior Harrington,SG,24,NOH,29,7,19.0,2.2,6.1,.360,0.2,0.7,.316,2.0,5.5,.365,.376,1.0,1.2,.829,0.4,1.7,2.2,2.1,0.9,0.2,1.4,2.5,5.6
174,Othella Harrington,PF,31,CHI,70,28,18.2,3.1,6.1,.512,0.0,0.0,,3.1,6.1,.512,.512,1.8,2.5,.718,1.5,2.7,4.2,0.8,0.3,0.3,1.2,2.7,8.0
175,Devin Harris,PG,21,DAL,76,19,15.4,2.1,4.8,.429,0.6,1.7,.336,1.5,3.1,.481,.489,1.0,1.4,.757,0.4,1.0,1.3,2.2,1.0,0.3,1.1,1.8,5.7
176,Lucious Harris,SG,34,CLE,73,4,15.5,1.6,4.1,.395,0.3,0.9,.323,1.3,3.2,.415,.430,0.8,0.9,.812,0.5,1.1,1.7,0.7,0.4,0.1,0.4,0.9,4.3
177,David Harrison,C,22,IND,43,14,17.7,2.5,4.3,.576,0.0,0.0,,2.5,4.3,.576,.576,1.2,2.1,.571,1.1,2.0,3.1,0.3,0.4,1.3,1.2,3.1,6.1
178,Jason Hart,PG,26,CHA,74,27,25.5,3.5,7.7,.449,0.5,1.3,.368,3.0,6.5,.464,.479,2.1,2.7,.785,0.2,2.5,2.7,5.0,1.3,0.2,1.4,2.3,9.5
179,Donnell Harvey,PF,24,NJN,3,0,5.3,0.7,0.7,1.000,0.0,0.0,,0.7,0.7,1.000,1.000,1.3,1.3,1.000,0.7,1.7,2.3,0.3,0.3,0.3,0.3,0.7,2.7
180,Udonis Haslem,PF,24,MIA,80,80,33.4,4.3,8.0,.540,0.0,0.1,.000,4.3,8.0,.543,.540,2.2,2.8,.791,3.0,6.1,9.1,1.4,0.8,0.5,1.4,3.3,10.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Trenton Hassell,SG,25,MIN,82,51,25.2,2.7,5.8,.474,0.0,0.1,.091,2.7,5.7,.483,.475,1.1,1.4,.789,1.0,1.7,2.7,1.6,0.4,0.4,0.8,2.4,6.6
182,Jarvis Hayes,SF,23,WAS,54,22,28.9,3.8,9.8,.389,0.8,2.3,.341,3.0,7.5,.403,.428,1.8,2.2,.839,0.8,3.4,4.2,1.7,0.9,0.2,1.1,2.0,10.2
183,Brendan Haywood,C,25,WAS,68,68,27.4,3.5,6.3,.560,0.0,0.0,,3.5,6.3,.560,.560,2.3,3.8,.609,3.0,3.9,6.8,0.8,0.8,1.7,1.4,3.2,9.4
184,Alan Henderson,PF,32,DAL,78,10,15.4,1.5,2.8,.527,0.0,0.0,.000,1.5,2.8,.532,.527,0.5,1.0,.539,2.1,2.4,4.5,0.3,0.4,0.5,0.6,1.9,3.5
185,Nene Hilario,C,22,DEN,55,18,23.9,3.5,7.0,.503,0.0,0.0,.000,3.5,7.0,.505,.503,2.5,3.9,.660,1.9,4.0,5.9,1.5,0.9,0.9,1.7,3.0,9.6
186,Grant Hill,SF,32,ORL,67,67,34.9,7.7,15.1,.509,0.0,0.2,.231,7.7,15.0,.513,.511,4.2,5.1,.821,1.1,3.6,4.7,3.3,1.4,0.4,2.4,2.1,19.7
187,Kirk Hinrich,PG,24,CHI,77,77,36.4,5.8,14.6,.397,1.9,5.3,.355,3.9,9.3,.420,.461,2.2,2.8,.792,0.4,3.5,3.9,6.4,1.6,0.3,2.3,3.2,15.7
188,Fred Hoiberg,SG,32,MIN,76,0,16.7,1.8,3.7,.489,0.9,1.9,.483,0.9,1.8,.496,.613,1.2,1.3,.873,0.4,2.0,2.4,1.1,0.7,0.2,0.3,1.4,5.8
189,Robert Horry,PF,34,SAS,75,16,18.6,2.1,5.0,.419,0.7,1.8,.370,1.4,3.2,.447,.487,1.1,1.5,.789,1.2,2.4,3.6,1.1,0.9,0.8,0.9,1.8,6.0
190,Eddie House,PG-SG,26,TOT,68,7,13.1,2.4,5.4,.451,0.6,1.4,.454,1.8,4.0,.450,.511,0.3,0.4,.852,0.2,1.0,1.2,1.4,0.6,0.1,0.5,1.0,5.8
191,Allan Houston,SG,33,NYK,20,11,26.6,4.3,10.3,.415,1.6,4.0,.388,2.7,6.3,.432,.490,1.8,2.2,.837,0.2,1.0,1.2,2.1,0.4,0.1,1.1,2.0,11.9
192,Dwight Howard,PF,19,ORL,82,82,32.6,4.3,8.3,.520,0.0,0.0,.000,4.3,8.2,.521,.520,3.4,5.0,.671,3.5,6.5,10.0,0.9,0.9,1.7,2.0,2.8,12.0
193,Josh Howard,SF,24,DAL,76,76,32.2,5.0,10.4,.475,0.4,1.5,.296,4.5,8.9,.506,.497,2.2,3.1,.733,2.2,4.1,6.4,1.4,1.5,0.6,1.6,2.8,12.6
194,Juwan Howard,PF,31,HOU,61,47,26.6,4.0,8.9,.451,0.0,0.0,.000,4.0,8.9,.452,.451,1.6,1.9,.843,2.1,3.6,5.7,1.5,0.5,0.1,1.3,2.3,9.6
195,Troy Hudson,PG,28,MIN,79,32,21.9,3.4,8.4,.401,1.1,3.3,.345,2.2,5.1,.436,.468,0.9,1.1,.778,0.2,1.1,1.3,3.6,0.3,0.1,1.4,1.5,8.7
196,Larry Hughes,SG,26,WAS,61,61,38.7,7.7,17.8,.430,1.0,3.4,.282,6.7,14.4,.465,.457,5.8,7.4,.777,1.2,5.0,6.3,4.7,2.9,0.3,2.5,2.8,22.0
197,Ryan Humphrey,SF,25,MEM,35,0,9.1,1.2,2.9,.408,0.0,0.1,.000,1.2,2.9,.416,.408,0.5,1.1,.486,1.4,1.1,2.5,0.2,0.3,0.0,0.7,1.0,2.9
198,Kris Humphries,PF,19,UTA,67,4,13.0,1.7,4.3,.404,0.0,0.1,.333,1.7,4.2,.406,.408,0.7,1.5,.436,1.1,1.9,2.9,0.6,0.4,0.3,0.8,1.4,4.1
199,Brandon Hunter,PF,24,ORL,31,0,7.2,1.2,2.4,.507,0.0,0.0,,1.2,2.4,.507,.507,0.7,1.3,.538,0.8,1.4,2.2,0.1,0.1,0.2,0.7,1.4,3.1
200,Lindsey Hunter,SG,34,DET,76,3,15.1,1.4,4.0,.358,0.3,1.1,.274,1.1,2.9,.390,.396,0.6,0.8,.793,0.5,1.1,1.6,1.7,0.9,0.2,0.9,1.6,3.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,Steven Hunter,C,23,PHO,76,3,13.8,1.8,2.9,.614,0.0,0.0,.000,1.8,2.9,.616,.614,1.0,2.1,.479,1.3,1.7,3.0,0.2,0.1,1.3,0.6,1.7,4.6
202,Andre Iguodala,SG,21,PHI,82,82,32.8,3.3,6.7,.493,0.6,1.7,.331,2.7,4.9,.550,.536,1.9,2.6,.743,1.1,4.6,5.7,3.0,1.7,0.6,1.7,2.5,9.0
203,Zydrunas Ilgauskas,C,29,CLE,78,78,33.5,5.9,12.6,.468,0.0,0.1,.286,5.8,12.5,.469,.469,5.2,6.4,.799,3.8,4.8,8.6,1.3,0.7,2.1,2.4,4.0,16.9
204,Didier Ilunga-Mbenga,C,24,DAL,15,1,3.9,0.4,0.9,.429,0.0,0.0,,0.4,0.9,.429,.429,0.2,0.3,.750,0.2,0.3,0.5,0.0,0.0,0.3,0.3,0.9,1.0
205,Allen Iverson,PG,29,PHI,75,75,42.3,10.3,24.2,.424,1.4,4.5,.308,8.9,19.7,.451,.453,8.7,10.5,.835,0.7,3.3,4.0,7.9,2.4,0.1,4.6,1.9,30.7
206,Royal Ivey,PG,23,ATL,62,5,13.0,1.4,3.2,.429,0.0,0.1,.333,1.3,3.0,.434,.437,0.8,1.1,.701,0.3,1.0,1.4,1.7,0.6,0.1,0.9,2.3,3.5
207,Bobby Jackson,SG,31,SAC,25,0,21.4,4.4,10.2,.427,1.3,3.8,.344,3.0,6.4,.478,.492,2.0,2.3,.862,0.9,2.5,3.4,2.4,0.6,0.1,1.1,2.3,12.0
208,Jermaine Jackson,SG,28,NYK,21,0,11.0,0.8,1.6,.515,0.0,0.1,.000,0.8,1.5,.548,.515,0.4,0.6,.615,0.1,1.0,1.1,1.1,0.3,0.0,0.5,1.2,2.0
209,Jim Jackson,SF,34,TOT,64,27,31.0,3.9,9.1,.426,1.9,4.6,.414,2.0,4.5,.439,.531,0.8,0.9,.931,0.5,3.7,4.2,2.9,0.5,0.1,1.8,2.4,10.5
210,Luke Jackson,SF,23,CLE,10,0,4.3,1.0,2.7,.370,0.4,0.6,.667,0.6,2.1,.286,.444,0.5,0.6,.833,0.2,0.4,0.6,0.3,0.0,0.0,0.2,0.4,2.9
211,Marc Jackson,C,30,PHI,81,23,24.4,4.2,9.0,.465,0.0,0.0,.000,4.2,9.0,.466,.465,3.6,4.3,.828,2.3,2.7,5.0,1.0,0.4,0.2,1.6,2.1,12.0
212,Stephen Jackson,SF,26,IND,51,49,35.4,6.5,16.1,.403,2.0,5.6,.360,4.5,10.5,.426,.466,3.7,4.5,.830,0.9,4.0,4.9,2.3,1.3,0.3,2.4,3.0,18.7
213,Casey Jacobsen,SG-SF,23,TOT,84,1,21.4,2.0,4.9,.404,0.8,2.1,.373,1.2,2.8,.429,.485,1.8,2.3,.786,0.4,1.6,2.0,1.3,0.4,0.1,0.8,1.2,6.5
214,Jerome James,C,29,SEA,80,80,16.6,2.2,4.3,.509,0.0,0.0,.000,2.2,4.3,.512,.509,0.6,0.8,.723,1.0,2.0,3.0,0.2,0.3,1.4,1.1,3.5,4.9
215,LeBron James,SF,20,CLE,80,80,42.4,9.9,21.1,.472,1.4,3.9,.351,8.6,17.2,.499,.504,6.0,8.0,.750,1.4,6.0,7.4,7.2,2.2,0.7,3.3,1.8,27.2
216,Mike James,PG,29,TOT,74,5,25.1,4.5,10.1,.441,1.4,3.5,.386,3.1,6.6,.470,.507,1.5,2.0,.752,0.5,2.3,2.8,3.6,0.9,0.1,1.4,2.4,11.8
217,Antawn Jamison,PF,28,WAS,68,68,38.3,7.6,17.5,.437,1.0,3.1,.341,6.6,14.4,.457,.466,3.3,4.4,.760,2.4,5.3,7.6,2.3,0.8,0.2,1.7,2.2,19.6
218,Marko Jaric,PG,26,LAC,50,41,33.1,3.8,9.1,.414,1.1,3.0,.371,2.7,6.1,.435,.475,1.2,1.6,.720,0.4,2.8,3.2,6.1,1.7,0.3,2.0,2.1,9.9
219,Al Jefferson,PF,20,BOS,71,1,14.8,2.7,5.2,.528,0.0,0.0,.000,2.7,5.2,.533,.528,1.2,1.9,.630,1.7,2.7,4.4,0.3,0.3,0.8,0.9,2.7,6.7
220,Richard Jefferson,SF,24,NJN,33,33,41.1,7.2,17.1,.422,0.9,2.7,.337,6.3,14.4,.438,.449,6.9,8.2,.844,1.5,5.8,7.3,4.0,1.0,0.5,4.0,3.3,22.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
221,Jared Jeffries,SF,23,WAS,77,71,26.1,2.6,5.6,.468,0.2,0.7,.314,2.4,5.0,.488,.486,1.3,2.2,.584,2.0,2.9,4.9,2.0,0.9,0.5,1.5,2.7,6.8
222,Horace Jenkins,PG,30,DET,15,0,6.9,1.0,3.0,.333,0.0,0.6,.000,1.0,2.4,.417,.333,0.8,0.9,.923,0.2,0.4,0.6,0.6,0.3,0.1,0.5,0.4,2.8
223,Britton Johnsen,SF,25,IND,6,1,14.5,1.0,3.7,.273,0.0,0.7,.000,1.0,3.0,.333,.273,0.0,0.0,,0.8,0.8,1.7,0.7,0.2,0.0,0.5,1.7,2.0
224,Anthony Johnson,PG,30,IND,63,36,27.7,3.2,7.2,.445,0.7,1.7,.380,2.6,5.5,.466,.490,1.3,1.8,.752,0.5,2.3,2.8,4.8,0.9,0.2,1.5,2.3,8.4
225,DerMarr Johnson,SG,24,DEN,71,40,17.4,2.6,5.2,.499,0.7,2.1,.358,1.9,3.1,.592,.570,1.1,1.4,.792,0.6,1.5,2.1,1.1,0.6,0.3,0.9,2.0,7.1
226,Ervin Johnson,C,37,MIN,46,23,8.9,0.6,1.2,.519,0.0,0.0,1.000,0.6,1.2,.509,.528,0.3,0.5,.640,0.9,1.5,2.5,0.1,0.2,0.3,0.4,1.9,1.6
227,Joe Johnson,SF,23,PHO,82,82,39.5,6.6,14.4,.461,2.2,4.5,.478,4.5,9.9,.454,.536,1.6,2.2,.750,1.5,3.7,5.1,3.5,1.0,0.3,1.8,2.0,17.1
228,Linton Johnson,SF,24,SAS,2,0,7.5,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,1.5,1.5,0.0,0.5,0.0,0.5,0.5,0.0
229,Dahntay Jones,SG,24,MEM,52,7,12.5,1.6,3.7,.437,0.4,1.2,.383,1.2,2.5,.462,.497,0.8,1.2,.688,0.2,1.1,1.3,0.4,0.3,0.2,0.6,1.6,4.5
230,Damon Jones,PG,28,MIA,82,66,31.4,4.0,8.9,.456,2.7,6.4,.432,1.3,2.5,.517,.611,0.8,1.0,.791,0.2,2.6,2.8,4.3,0.5,0.1,1.2,1.5,11.6
231,Eddie Jones,SF,33,MIA,80,80,35.5,4.4,10.3,.428,1.8,4.8,.372,2.6,5.5,.477,.515,2.2,2.7,.806,0.5,4.6,5.1,2.7,1.1,0.5,1.2,3.1,12.7
232,Fred Jones,SG,25,IND,77,14,29.5,3.6,8.4,.425,1.1,3.0,.380,2.4,5.4,.450,.492,2.3,2.7,.850,0.4,2.7,3.1,2.5,0.8,0.4,1.5,2.2,10.6
233,James Jones,SF,24,IND,75,24,17.7,1.7,4.2,.396,0.9,2.2,.398,0.8,2.0,.395,.500,0.7,0.8,.855,0.5,1.8,2.3,0.8,0.4,0.4,0.6,1.6,4.9
234,Jumaine Jones,SF,25,LAL,76,23,24.1,2.8,6.4,.432,1.3,3.4,.391,1.4,3.0,.480,.537,0.7,1.0,.733,1.4,3.8,5.2,0.9,0.6,0.3,0.6,2.2,7.6
235,Mark Jones,SF,29,ORL,10,0,11.6,0.9,3.1,.290,0.0,0.4,.000,0.9,2.7,.333,.290,0.5,1.0,.500,0.6,0.7,1.3,0.6,0.5,0.2,0.3,1.6,2.3
236,Chris Kaman,C,22,LAC,63,50,25.9,3.9,7.9,.497,0.0,0.0,.000,3.9,7.8,.498,.497,1.3,1.9,.661,2.1,4.6,6.7,1.2,0.4,1.1,1.8,2.9,9.1
237,Jason Kapono,SF,23,CHA,81,14,18.4,3.3,8.3,.401,1.0,2.4,.412,2.3,5.9,.396,.461,0.9,1.0,.824,0.4,1.6,2.0,0.8,0.5,0.1,0.6,1.6,8.5
238,Mario Kasun,C,24,ORL,45,0,7.9,1.0,2.2,.480,0.0,0.0,.000,1.0,2.2,.485,.480,0.5,1.0,.558,1.2,1.7,2.8,0.2,0.2,0.3,0.6,1.9,2.6
239,Viktor Khryapa,SF,22,POR,32,5,16.3,1.7,3.9,.435,0.1,0.3,.364,1.6,3.5,.442,.452,0.7,1.3,.548,0.9,2.5,3.4,0.8,0.6,0.6,1.0,2.5,4.2
240,Jason Kidd,PG,31,NJN,66,65,36.9,5.2,13.0,.398,2.0,5.4,.360,3.2,7.5,.425,.473,2.2,2.9,.740,1.4,6.0,7.4,8.3,1.9,0.1,2.5,1.7,14.4
