
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Reggie Evans,PF,26,DEN,66,11,17.1,1.8,3.3,.544,0.0,0.0,,1.8,3.3,.544,.544,1.4,2.8,.497,2.4,4.6,7.0,0.7,0.6,0.2,1.4,2.2,4.9
122,Daniel Ewing,PG,23,LAC,61,3,11.7,1.1,2.6,.404,0.2,0.7,.318,0.8,1.9,.436,.447,0.6,0.7,.778,0.1,1.0,1.2,1.5,0.5,0.1,0.8,1.0,2.9
123,Jordan Farmar,PG,20,LAL,72,2,15.1,1.7,4.1,.422,0.6,1.9,.328,1.1,2.2,.503,.498,0.4,0.5,.711,0.3,1.3,1.7,1.9,0.6,0.1,1.0,1.1,4.4
124,Desmon Farmer,SG,25,SEA,8,0,4.0,0.6,1.9,.333,0.3,1.0,.250,0.4,0.9,.429,.400,0.1,0.1,1.000,0.0,0.1,0.1,1.1,0.1,0.0,0.1,0.3,1.6
125,Raymond Felton,PG,22,CHA,78,75,36.3,5.0,13.1,.384,1.3,4.0,.330,3.7,9.1,.407,.434,2.6,3.3,.797,0.7,2.8,3.4,7.0,1.5,0.1,2.9,2.3,14.0
126,Michael Finley,SF,33,SAS,82,16,22.2,3.3,8.1,.412,1.3,3.5,.364,2.1,4.6,.448,.490,1.1,1.2,.918,0.4,2.3,2.7,1.3,0.4,0.2,0.6,0.9,9.0
127,Derek Fisher,SG,32,UTA,82,61,27.9,3.1,8.2,.382,0.6,1.9,.308,2.6,6.3,.405,.418,3.2,3.7,.853,0.4,1.5,1.8,3.3,1.0,0.1,1.5,2.9,10.1
128,T.J. Ford,PG,23,TOR,75,71,29.9,5.2,12.0,.436,0.3,0.9,.304,5.0,11.1,.447,.447,3.2,3.9,.819,0.7,2.4,3.1,7.9,1.3,0.1,3.1,2.5,14.0
129,Danny Fortson,C,30,SEA,14,6,11.3,1.1,2.1,.500,0.0,0.1,.000,1.1,2.1,.517,.500,0.7,0.9,.769,0.9,2.1,3.1,0.1,0.1,0.0,1.1,2.7,2.9
130,Jeff Foster,C,30,IND,75,43,23.2,1.6,3.5,.469,0.0,0.0,.000,1.6,3.5,.471,.469,1.0,1.6,.639,3.4,4.7,8.1,0.8,0.8,0.5,0.9,2.7,4.3
131,Randy Foye,PG,23,MIN,82,12,22.9,3.7,8.4,.434,0.8,2.3,.368,2.8,6.2,.458,.483,2.0,2.3,.854,0.6,2.1,2.7,2.8,0.6,0.3,1.9,2.2,10.1
132,Adonal Foyle,C,31,GSW,48,6,9.9,1.0,1.8,.565,0.0,0.0,,1.0,1.8,.565,.565,0.2,0.5,.440,1.1,1.6,2.6,0.4,0.2,1.0,0.5,1.3,2.2
133,Steve Francis,SG,29,NYK,44,30,28.1,3.2,7.8,.408,1.0,2.5,.378,2.2,5.3,.422,.469,4.0,4.8,.829,0.8,2.8,3.6,3.9,0.9,0.3,2.3,2.9,11.3
134,Matt Freije,PF,25,ATL,19,0,7.7,0.8,2.8,.296,0.2,1.2,.136,0.7,1.7,.406,.324,0.3,0.3,.833,0.4,0.8,1.3,0.4,0.2,0.1,0.2,0.7,2.1
135,Channing Frye,PF,23,NYK,72,59,26.3,4.1,9.6,.433,0.0,0.3,.167,4.1,9.3,.440,.435,1.2,1.5,.787,1.3,4.2,5.5,0.9,0.5,0.6,1.4,3.0,9.5
136,Dan Gadzuric,C,28,MIL,54,8,15.6,2.0,4.2,.474,0.0,0.0,.000,2.0,4.2,.476,.474,0.8,1.7,.467,1.7,2.8,4.6,0.5,0.4,0.6,0.9,2.6,4.8
137,Jorge Garbajosa,PF,29,TOR,67,60,28.5,3.3,7.9,.420,1.0,2.9,.342,2.3,5.0,.464,.482,0.9,1.2,.731,0.7,4.2,4.9,1.9,1.2,0.2,1.0,1.3,8.5
138,Francisco Garcia,SF,25,SAC,79,5,17.8,2.1,4.8,.429,0.7,1.9,.356,1.4,2.9,.476,.499,1.2,1.4,.833,0.7,1.9,2.6,1.1,0.6,0.5,0.9,2.4,6.0
139,Kevin Garnett,PF,30,MIN,76,76,39.4,8.4,17.6,.476,0.2,0.7,.214,8.2,16.9,.487,.480,5.5,6.6,.835,2.4,10.4,12.8,4.1,1.2,1.7,2.7,2.4,22.4
140,Pat Garrity,PF,30,ORL,33,0,8.4,0.7,2.1,.314,0.3,1.0,.344,0.3,1.2,.289,.393,0.5,0.5,.889,0.4,0.9,1.3,0.4,0.2,0.0,0.4,1.1,2.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Pau Gasol,C,26,MEM,59,59,36.2,7.8,14.5,.538,0.1,0.2,.273,7.8,14.4,.542,.540,5.1,6.8,.748,2.5,7.3,9.8,3.4,0.5,2.1,2.7,2.3,20.8
142,Rudy Gay,SF,20,MEM,78,43,27.0,4.1,9.7,.422,0.7,1.8,.364,3.4,7.9,.436,.457,1.9,2.7,.727,1.2,3.3,4.5,1.3,0.9,0.9,1.8,2.5,10.8
143,Mickael Gelabale,SF,23,SEA,70,14,17.7,1.7,3.8,.462,0.2,0.7,.234,1.6,3.1,.512,.483,0.9,1.2,.805,0.8,1.6,2.5,0.8,0.3,0.3,0.7,1.5,4.6
144,Devean George,SF,29,DAL,60,17,21.4,2.4,6.2,.395,0.9,2.5,.353,1.6,3.7,.423,.466,0.6,0.8,.750,1.0,2.6,3.6,0.6,0.8,0.4,0.9,2.4,6.4
145,Daniel Gibson,PG,20,CLE,60,16,16.5,1.6,3.9,.424,0.9,2.1,.419,0.8,1.8,.430,.537,0.5,0.7,.718,0.5,1.1,1.5,1.2,0.4,0.1,0.7,1.6,4.6
146,Manu Ginobili,SG,29,SAS,75,36,27.5,5.3,11.4,.464,1.7,4.3,.396,3.6,7.1,.505,.539,4.3,5.0,.860,0.8,3.6,4.4,3.5,1.5,0.4,2.1,2.1,16.5
147,Gordan Giricek,SG,29,UTA,61,6,19.5,2.9,6.2,.462,0.9,2.0,.426,2.0,4.2,.479,.530,1.2,1.4,.816,0.4,1.7,2.1,1.0,0.5,0.1,1.0,2.0,7.8
148,Andreas Glyniadakis,C,25,SEA,13,4,6.2,0.6,1.3,.471,0.0,0.0,,0.6,1.3,.471,.471,0.1,0.2,.500,0.2,0.5,0.6,0.1,0.0,0.0,0.7,1.5,1.3
149,Ryan Gomes,PF,24,BOS,73,60,31.2,4.6,9.9,.467,0.2,0.6,.381,4.4,9.3,.473,.479,2.6,3.2,.811,1.7,3.9,5.6,1.6,0.7,0.2,1.4,2.3,12.1
150,Drew Gooden,PF,25,CLE,80,80,28.0,4.6,9.8,.473,0.0,0.1,.167,4.6,9.7,.476,.474,1.8,2.5,.714,3.3,5.2,8.5,1.1,0.9,0.4,1.4,2.6,11.1
151,Ben Gordon,SG,23,CHI,82,51,33.0,7.4,16.3,.455,1.9,4.6,.413,5.5,11.7,.471,.513,4.6,5.4,.864,0.4,2.7,3.1,3.6,0.8,0.2,3.0,3.1,21.4
152,Joey Graham,SF,24,TOR,79,21,16.7,2.4,4.9,.495,0.1,0.4,.290,2.3,4.5,.513,.506,1.4,1.7,.840,0.7,2.4,3.1,0.6,0.4,0.1,0.6,2.0,6.4
153,Stephen Graham,SG,24,POR,14,1,11.8,1.2,2.9,.425,0.2,0.8,.273,1.0,2.1,.483,.463,0.6,0.6,.889,0.4,1.1,1.5,0.4,0.3,0.1,0.9,1.8,3.2
154,Danny Granger,SF,23,IND,82,57,34.0,4.9,10.6,.459,1.3,3.5,.382,3.5,7.1,.497,.522,2.9,3.6,.803,1.4,3.3,4.6,1.4,0.8,0.7,1.6,3.0,13.9
155,Gerald Green,SF,21,BOS,81,26,22.0,3.8,9.1,.419,1.2,3.2,.368,2.7,5.9,.447,.484,1.6,2.0,.805,0.8,1.7,2.6,1.0,0.5,0.3,1.5,2.4,10.4
156,Willie Green,SG,25,PHI,74,36,24.9,4.8,11.7,.411,0.7,2.1,.325,4.1,9.6,.430,.441,1.0,1.5,.667,0.6,1.6,2.1,1.5,0.8,0.1,1.4,1.9,11.3
157,Orien Greene,SG,24,IND,41,0,6.2,0.6,1.5,.371,0.0,0.3,.182,0.5,1.2,.412,.387,0.4,0.6,.600,0.3,0.8,1.1,0.5,0.4,0.1,0.7,0.9,1.5
158,Lynn Greer,SG,27,MIL,41,0,10.5,1.5,3.4,.433,0.4,1.3,.346,1.0,2.2,.483,.496,0.7,0.8,.844,0.0,0.6,0.7,1.3,0.4,0.0,0.4,0.8,4.1
159,Adrian Griffin,SF,32,CHI,54,1,10.8,1.1,2.4,.473,0.0,0.1,.000,1.1,2.3,.496,.473,0.3,0.4,.789,0.7,1.3,2.0,1.1,0.6,0.1,0.7,1.4,2.5
160,Eddie Griffin,PF,24,MIN,13,0,7.1,0.5,2.1,.259,0.0,0.1,.000,0.5,2.0,.269,.259,0.3,0.4,.800,0.5,1.4,1.9,0.3,0.0,0.5,0.5,0.6,1.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Mike Hall,SF,22,WAS,2,0,6.5,0.5,2.0,.250,0.0,0.0,,0.5,2.0,.250,.250,0.0,0.0,,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0
162,Richard Hamilton,SG,28,DET,75,75,36.8,7.3,15.6,.468,0.6,1.7,.341,6.7,13.9,.483,.486,4.6,5.4,.861,1.0,2.8,3.8,3.8,0.8,0.2,2.1,3.1,19.8
163,Matt Harpring,SF,30,UTA,77,2,25.5,4.2,8.5,.491,0.2,0.5,.333,4.0,8.0,.501,.501,3.1,4.0,.767,1.5,3.1,4.6,1.3,0.7,0.1,1.5,3.0,11.6
164,Al Harrington,PF,26,TOT,78,78,32.9,6.3,13.9,.457,1.6,3.8,.433,4.7,10.1,.466,.516,2.2,3.1,.694,1.9,4.4,6.4,1.9,0.8,0.3,2.2,3.4,16.5
165,Junior Harrington,PG,26,MEM,29,8,18.7,2.0,4.7,.416,0.2,0.9,.269,1.7,3.8,.450,.442,1.1,1.6,.674,0.4,1.9,2.3,3.1,0.7,0.2,1.8,2.7,5.2
166,Othella Harrington,PF,33,CHA,26,0,8.5,1.0,2.2,.446,0.0,0.0,,1.0,2.2,.446,.446,0.7,0.8,.773,0.5,1.0,1.5,0.2,0.0,0.0,0.6,1.9,2.6
167,Devin Harris,PG,23,DAL,80,61,26.0,3.7,7.4,.492,0.2,0.6,.280,3.5,6.8,.512,.504,2.7,3.3,.824,0.6,1.9,2.5,3.7,1.2,0.3,1.8,3.0,10.2
168,David Harrison,C,24,IND,24,2,7.9,1.3,2.4,.517,0.0,0.0,,1.3,2.4,.517,.517,0.5,0.9,.500,0.4,1.4,1.8,0.3,0.2,0.5,1.1,2.0,3.0
169,Jason Hart,PG,28,TOT,36,22,23.5,2.8,6.2,.446,0.2,0.8,.241,2.6,5.4,.477,.462,1.2,1.3,.894,0.4,2.3,2.7,2.9,1.2,0.0,1.1,2.3,6.9
170,Udonis Haslem,PF,26,MIA,79,79,31.4,4.5,9.1,.492,0.0,0.1,.000,4.5,9.0,.495,.492,1.7,2.6,.680,2.4,5.9,8.3,1.2,0.6,0.3,1.4,3.0,10.7
171,Trenton Hassell,SG,27,MIN,76,68,29.3,2.9,5.8,.490,0.1,0.3,.240,2.8,5.5,.505,.497,0.9,1.2,.783,1.1,2.1,3.2,2.7,0.3,0.3,1.1,1.9,6.7
172,Chuck Hayes,PF,23,HOU,78,43,22.0,2.5,4.3,.573,0.0,0.0,,2.5,4.3,.573,.573,0.7,1.1,.618,2.6,4.1,6.7,0.6,0.9,0.2,0.8,3.6,5.6
173,Jarvis Hayes,SF,25,WAS,81,17,20.1,2.8,6.7,.410,0.8,2.3,.361,2.0,4.5,.435,.471,0.9,1.0,.845,0.5,2.1,2.6,1.0,0.6,0.2,0.7,2.0,7.2
174,Brendan Haywood,C,27,WAS,77,49,22.6,2.6,4.6,.558,0.0,0.0,,2.6,4.6,.558,.558,1.5,2.7,.548,2.5,3.7,6.2,0.6,0.4,1.1,1.2,2.7,6.6
175,Luther Head,SG,24,HOU,80,10,27.6,3.8,8.8,.437,2.2,5.0,.441,1.6,3.7,.431,.564,1.0,1.3,.790,0.4,2.8,3.2,2.4,1.0,0.1,1.7,1.7,10.9
176,Alan Henderson,PF,34,PHI,38,5,11.0,1.1,1.8,.642,0.0,0.0,,1.1,1.8,.642,.642,0.9,1.2,.702,1.3,1.6,2.8,0.3,0.2,0.3,0.3,1.6,3.1
177,Walter Herrmann,PF,27,CHA,48,12,19.5,3.6,6.9,.527,1.1,2.4,.461,2.5,4.5,.563,.608,0.9,1.1,.774,0.6,2.3,2.9,0.5,0.4,0.1,0.7,1.6,9.2
178,Nene Hilario,C,24,DEN,64,42,26.8,4.6,8.1,.570,0.0,0.0,.000,4.6,8.0,.571,.570,3.0,4.4,.689,2.3,4.7,7.0,1.2,1.0,0.9,2.0,3.3,12.2
179,Grant Hill,SG,34,ORL,65,64,30.9,5.3,10.2,.518,0.0,0.2,.167,5.2,10.0,.525,.520,3.8,5.0,.765,0.8,2.8,3.6,2.1,0.9,0.4,2.2,2.2,14.4
180,Kirk Hinrich,PG,26,CHI,80,80,35.5,5.9,13.3,.448,1.8,4.2,.415,4.2,9.1,.463,.514,3.0,3.6,.835,0.4,3.0,3.4,6.3,1.3,0.3,2.4,3.4,16.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Robert Hite,SG,23,MIA,12,0,11.3,1.6,5.0,.317,0.4,1.9,.217,1.2,3.1,.378,.358,0.7,1.0,.667,0.3,1.0,1.3,0.7,0.3,0.2,0.5,0.7,4.3
182,Julius Hodge,SG,23,TOT,9,1,7.2,0.7,1.3,.500,0.0,0.0,,0.7,1.3,.500,.500,0.3,0.4,.750,0.2,0.7,0.9,1.3,0.4,0.0,0.3,0.7,1.7
183,Ryan Hollins,C,22,CHA,27,0,6.9,0.7,1.3,.556,0.0,0.0,,0.7,1.3,.556,.556,0.9,1.5,.600,0.4,0.7,1.1,0.0,0.1,0.3,0.6,1.5,2.4
184,Robert Horry,PF,36,SAS,68,8,16.5,1.3,3.7,.359,0.7,2.2,.336,0.6,1.5,.392,.458,0.6,0.9,.594,1.1,2.3,3.4,1.1,0.7,0.6,0.6,1.5,3.9
185,Eddie House,SG,28,NJN,56,1,16.9,3.2,7.5,.428,1.3,3.1,.429,1.9,4.4,.427,.517,0.6,0.6,.917,0.3,1.4,1.6,1.2,0.5,0.1,0.5,1.2,8.4
186,Dwight Howard,C,21,ORL,82,82,36.9,6.4,10.6,.603,0.0,0.0,.500,6.4,10.6,.603,.603,4.8,8.1,.586,3.5,8.8,12.3,1.9,0.9,1.9,3.9,3.0,17.6
187,Josh Howard,SF,26,DAL,70,69,35.1,7.0,15.4,.459,1.3,3.4,.385,5.7,11.9,.480,.501,3.5,4.2,.827,1.9,4.9,6.8,1.8,1.2,0.8,1.8,2.6,18.9
188,Juwan Howard,PF,33,HOU,80,38,26.5,3.9,8.3,.465,0.0,0.0,,3.9,8.3,.465,.465,1.9,2.4,.824,1.7,4.2,5.9,1.6,0.4,0.1,1.4,2.6,9.7
189,Troy Hudson,PG,30,MIN,34,6,16.3,2.2,5.7,.379,0.8,2.4,.350,1.4,3.4,.400,.451,0.8,0.9,.813,0.2,1.2,1.4,2.1,0.4,0.1,1.2,0.7,5.9
190,Larry Hughes,SG,28,CLE,70,68,37.1,5.4,13.6,.400,1.1,3.2,.333,4.4,10.4,.420,.439,3.0,4.4,.676,0.6,3.2,3.8,3.7,1.3,0.4,2.2,2.3,14.9
191,Kris Humphries,PF,21,TOR,60,2,11.2,1.5,3.1,.470,0.0,0.0,,1.5,3.1,.470,.470,0.9,1.3,.671,1.3,1.8,3.1,0.3,0.2,0.4,0.5,1.6,3.8
192,Lindsey Hunter,PG,36,DET,52,0,14.3,1.8,4.7,.385,0.7,2.3,.319,1.1,2.4,.448,.463,0.6,0.6,.909,0.2,0.7,0.9,1.8,0.7,0.1,0.7,1.1,4.9
193,Steven Hunter,PF,25,PHI,70,41,22.9,2.7,4.7,.577,0.0,0.0,,2.7,4.7,.577,.577,1.1,2.2,.490,1.6,3.2,4.8,0.4,0.2,1.1,0.9,2.0,6.4
194,Andre Iguodala,SG,23,PHI,76,76,40.3,5.8,13.0,.447,0.6,2.0,.310,5.2,11.0,.472,.471,5.9,7.3,.820,1.0,4.7,5.7,5.7,2.0,0.4,3.4,2.6,18.2
195,Zydrunas Ilgauskas,C,31,CLE,78,78,27.3,4.9,10.2,.485,0.0,0.0,.000,4.9,10.2,.486,.485,2.0,2.5,.807,3.1,4.6,7.7,1.6,0.6,1.3,1.8,3.3,11.9
196,Mile Ilic,C,22,NJN,5,0,1.2,0.0,0.6,.000,0.0,0.0,,0.0,0.6,.000,.000,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.2,0.0
197,Didier Ilunga-Mbenga,C,26,DAL,21,0,3.8,0.2,0.8,.313,0.0,0.0,,0.2,0.8,.313,.313,0.3,0.4,.875,0.1,0.4,0.5,0.3,0.1,0.2,0.2,0.8,0.8
198,Ersan Ilyasova,PF,19,MIL,66,14,14.7,2.1,5.5,.383,0.8,2.2,.365,1.3,3.3,.395,.457,1.1,1.3,.787,0.9,2.0,2.9,0.7,0.4,0.3,0.8,2.2,6.1
199,Allen Iverson,SG-PG,31,TOT,65,64,42.5,8.9,20.2,.442,1.0,3.0,.315,8.0,17.2,.465,.466,7.5,9.4,.795,0.4,2.6,3.0,7.2,1.9,0.2,4.1,1.5,26.3
200,Royal Ivey,PG,25,ATL,53,18,10.2,1.2,2.7,.448,0.1,0.3,.313,1.1,2.4,.465,.465,0.5,0.7,.686,0.3,0.7,1.0,0.8,0.5,0.1,0.6,1.2,3.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,Jarrett Jack,PG,23,POR,79,79,33.6,4.1,8.9,.454,0.8,2.3,.350,3.3,6.6,.490,.499,3.1,3.5,.871,0.2,2.4,2.6,5.3,1.1,0.1,2.4,2.6,12.0
202,Bobby Jackson,SG,33,NOK,56,2,23.8,3.6,9.3,.394,1.0,2.9,.327,2.7,6.3,.425,.446,2.3,3.0,.774,0.8,2.4,3.2,2.5,0.9,0.1,1.4,1.8,10.6
203,Luke Jackson,SF,25,TOT,13,2,10.6,1.5,3.3,.442,0.4,1.3,.294,1.1,2.0,.538,.500,0.4,0.7,.556,0.2,0.6,0.8,1.0,0.4,0.1,0.5,1.2,3.7
204,Marc Jackson,PF,32,NOK,56,25,18.3,2.8,6.9,.410,0.0,0.0,.000,2.8,6.9,.411,.410,1.6,1.8,.874,1.1,2.3,3.4,1.0,0.4,0.1,1.2,1.6,7.3
205,Stephen Jackson,SF-SG,28,TOT,75,69,33.1,5.5,12.6,.433,1.3,4.1,.322,4.1,8.4,.488,.486,3.2,4.0,.813,0.8,2.1,3.0,3.8,1.1,0.5,2.4,2.7,15.5
206,Jerome James,C,31,NYK,41,11,6.7,0.8,1.9,.418,0.0,0.0,,0.8,1.9,.418,.418,0.2,0.4,.556,0.5,1.1,1.6,0.1,0.1,0.4,0.6,1.8,1.9
207,LeBron James,SF,22,CLE,78,78,40.9,9.9,20.8,.476,1.3,4.0,.319,8.6,16.8,.513,.507,6.3,9.0,.698,1.1,5.7,6.7,6.0,1.6,0.7,3.2,2.2,27.3
208,Mike James,PG,31,MIN,82,65,25.2,3.6,8.6,.422,1.0,2.6,.372,2.6,6.0,.445,.479,1.9,2.2,.837,0.3,1.7,2.0,3.6,0.7,0.1,1.6,2.1,10.1
209,Antawn Jamison,PF,30,WAS,70,70,38.0,7.3,16.3,.450,2.0,5.4,.364,5.3,10.9,.492,.510,3.2,4.4,.736,1.9,6.1,8.0,1.9,1.1,0.5,1.5,2.8,19.8
210,Marko Jaric,SG,28,MIN,70,13,22.2,1.9,4.6,.418,0.5,1.2,.376,1.5,3.4,.433,.468,1.0,1.3,.761,0.8,1.9,2.6,2.1,1.1,0.2,1.3,2.5,5.3
211,Sarunas Jasikevicius,SG-PG,30,TOT,63,3,15.4,2.0,5.1,.398,0.7,2.1,.338,1.3,3.0,.438,.466,1.4,1.5,.905,0.2,0.9,1.1,2.7,0.4,0.0,1.4,1.2,6.1
212,Al Jefferson,C,22,BOS,69,60,33.6,6.6,12.8,.514,0.0,0.0,.000,6.6,12.8,.514,.514,2.9,4.3,.681,3.4,7.5,11.0,1.3,0.7,1.5,2.0,3.4,16.0
213,Richard Jefferson,SF,26,NJN,55,53,35.6,5.5,12.1,.456,0.9,2.6,.359,4.6,9.5,.483,.495,4.3,5.9,.733,0.9,3.5,4.4,2.7,0.6,0.1,2.2,2.2,16.3
214,Jared Jeffries,SF,25,NYK,55,43,23.8,1.7,3.7,.461,0.0,0.4,.100,1.7,3.4,.500,.466,0.6,1.2,.456,2.0,2.3,4.3,1.2,0.8,0.5,1.1,2.7,4.1
215,Alexander Johnson,PF,23,MEM,59,19,12.8,1.5,2.9,.538,0.0,0.0,,1.5,2.9,.538,.538,1.3,2.0,.661,0.8,2.2,3.1,0.3,0.4,0.6,0.8,2.3,4.4
216,Amir Johnson,PF,19,DET,8,0,15.5,2.3,4.1,.545,0.0,0.4,.000,2.3,3.8,.600,.545,1.4,1.8,.786,1.9,2.8,4.6,0.4,0.6,1.6,1.1,2.4,5.9
217,Anthony Johnson,PG,32,TOT,67,17,19.4,2.1,5.1,.414,0.4,1.1,.342,1.7,4.0,.433,.450,0.7,0.9,.754,0.3,1.2,1.5,3.0,0.5,0.0,1.1,1.8,5.3
218,DerMarr Johnson,SF,26,DEN,39,7,10.7,1.3,3.9,.325,0.5,2.3,.216,0.8,1.7,.470,.386,0.4,0.5,.762,0.3,1.2,1.5,0.4,0.4,0.3,0.7,1.0,3.5
219,Joe Johnson,SG,25,ATL,57,57,41.4,9.4,20.0,.471,2.1,5.5,.381,7.3,14.5,.504,.523,4.1,5.5,.748,0.9,3.3,4.2,4.4,1.1,0.2,3.1,2.0,25.0
220,Linton Johnson,PF,26,NOK,54,0,13.3,1.7,3.5,.489,0.2,0.6,.333,1.5,3.0,.519,.516,0.6,0.7,.811,1.0,2.1,3.0,0.3,0.6,0.3,0.5,1.9,4.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
221,Bobby Jones,SF,23,PHI,44,5,7.6,1.0,2.1,.462,0.0,0.2,.111,1.0,1.9,.500,.468,0.5,0.9,.561,0.5,0.8,1.3,0.4,0.3,0.0,0.4,1.3,2.5
222,Dahntay Jones,SG,26,MEM,78,25,21.4,2.8,5.9,.477,0.1,0.2,.417,2.8,5.8,.479,.483,1.8,2.2,.793,0.6,1.4,2.0,0.9,0.5,0.3,1.2,2.5,7.5
223,Damon Jones,PG,30,CLE,60,0,19.6,2.3,5.9,.386,1.5,3.9,.385,0.8,2.1,.387,.511,0.5,0.7,.682,0.2,1.0,1.1,1.6,0.3,0.0,0.6,0.9,6.6
224,Dwayne Jones,PF,23,CLE,4,0,4.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.8,1.5,.500,0.3,1.3,1.5,0.0,0.0,0.0,0.5,0.8,0.8
225,Eddie Jones,SG,35,TOT,64,41,24.9,2.8,6.6,.422,1.2,3.5,.351,1.6,3.1,.500,.514,0.9,1.2,.787,0.5,2.5,3.0,1.7,1.1,0.2,0.7,1.9,7.7
226,Fred Jones,SG,27,TOT,63,12,20.9,2.2,5.7,.385,0.6,2.0,.305,1.6,3.7,.429,.439,1.5,1.8,.833,0.4,1.5,1.8,1.7,0.8,0.3,1.1,1.9,6.5
227,James Jones,SF,26,PHO,76,7,18.1,2.1,5.8,.368,1.2,3.1,.378,0.9,2.7,.356,.470,0.9,1.1,.877,0.4,1.9,2.3,0.6,0.4,0.6,0.4,1.5,6.4
228,Jumaine Jones,SF,27,PHO,18,0,7.7,0.8,2.8,.275,0.6,1.8,.313,0.2,1.1,.211,.373,0.1,0.1,1.000,0.3,0.9,1.3,0.1,0.3,0.1,0.4,1.1,2.2
229,Solomon Jones,PF,22,ATL,58,8,11.5,1.1,2.2,.508,0.0,0.0,.000,1.1,2.2,.512,.508,1.0,1.3,.787,0.8,1.5,2.3,0.2,0.2,0.7,0.4,2.1,3.3
230,Chris Kaman,C,24,LAC,75,66,29.0,3.9,8.7,.451,0.0,0.0,.000,3.9,8.7,.452,.451,2.2,3.0,.741,2.1,5.7,7.8,1.1,0.5,1.5,2.0,3.3,10.1
231,Jason Kapono,SF,25,MIA,67,35,26.4,4.1,8.4,.494,1.6,3.1,.514,2.5,5.3,.482,.590,1.0,1.1,.892,0.4,2.3,2.7,1.2,0.6,0.0,1.0,2.0,10.9
232,Viktor Khryapa,PF,24,CHI,33,0,7.0,0.8,2.1,.386,0.0,0.2,.000,0.8,1.9,.422,.386,0.6,0.8,.731,0.6,1.1,1.7,0.6,0.3,0.0,0.5,1.6,2.2
233,Jason Kidd,PG,33,NJN,80,80,36.7,4.6,11.4,.406,1.6,4.5,.343,3.1,6.8,.448,.475,2.2,2.9,.778,1.7,6.5,8.2,9.2,1.6,0.3,2.7,1.8,13.0
234,Tarence Kinsey,SG,22,MEM,48,12,20.1,2.9,6.3,.457,0.3,1.0,.283,2.6,5.4,.488,.479,1.6,2.0,.796,0.6,1.4,2.0,0.9,1.1,0.0,1.0,1.2,7.7
235,Andrei Kirilenko,SF,25,UTA,70,70,29.3,2.8,6.0,.471,0.2,1.1,.213,2.6,4.9,.528,.490,2.5,3.4,.728,1.3,3.4,4.7,2.9,1.1,2.1,1.9,2.5,8.3
236,Linas Kleiza,PF,22,DEN,79,14,18.8,2.5,6.0,.422,1.1,2.8,.376,1.5,3.2,.462,.509,1.5,1.7,.852,1.0,2.4,3.4,0.6,0.4,0.2,1.0,2.5,7.6
237,Brevin Knight,PG,31,CHA,45,25,28.3,3.4,8.1,.419,0.0,0.4,.056,3.4,7.7,.438,.420,2.3,2.8,.805,0.3,2.2,2.6,6.6,1.5,0.1,2.1,2.5,9.1
238,Yaroslav Korolev,SF,19,LAC,10,0,4.1,0.4,1.6,.250,0.1,0.5,.200,0.3,1.1,.273,.281,0.3,0.6,.500,0.1,0.2,0.3,0.4,0.3,0.0,0.1,0.0,1.2
239,Kyle Korver,SF,25,PHI,74,1,30.9,5.0,11.4,.440,1.8,4.1,.430,3.2,7.3,.446,.518,2.6,2.8,.914,0.4,3.1,3.5,1.4,0.8,0.3,1.6,2.5,14.4
240,Nenad Krstic,C,23,NJN,26,26,32.6,6.5,12.4,.526,0.0,0.0,.000,6.5,12.4,.528,.526,3.3,4.7,.711,2.0,4.8,6.8,1.8,0.4,0.9,2.0,3.4,16.4
