
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
152,Tom Riker,C,22,NYK,14,,4.6,0.7,1.7,.417,,,,0.7,1.7,.417,.417,1.1,1.7,.625,,,1.1,0.1,,,,1.1,2.5
153,Pat Riley*,SG,27,LAL,55,,14.6,3.0,7.1,.428,,,,3.0,7.1,.428,.428,1.2,1.5,.793,,,1.2,1.5,,,,2.3,7.3
154,Ron Riley,PF,22,KCO,74,,22.1,3.7,8.6,.431,,,,3.7,8.6,.431,.431,1.1,1.6,.681,,,6.9,1.0,,,,3.1,8.4
155,Rich Rinaldi,SG,23,BAL,33,,19.6,3.5,8.6,.408,,,,3.5,8.6,.408,.408,1.5,1.9,.750,,,2.1,1.5,,,,1.2,8.5
156,Mike Riordan,SF,27,BAL,82,,42.3,8.0,15.6,.510,,,,8.0,15.6,.510,.510,2.2,2.7,.821,,,4.9,5.2,,,,2.6,18.1
157,Rick Roberson,C,25,CLE,62,,34.3,5.0,11.4,.433,,,,5.0,11.4,.433,.433,2.7,4.7,.576,,,11.2,2.2,,,,4.0,12.6
158,Oscar Robertson*,PG,34,MIL,73,,37.5,6.1,13.5,.454,,,,6.1,13.5,.454,.454,3.3,3.8,.847,,,4.9,7.5,,,,2.3,15.5
159,Flynn Robinson,SG,31,TOT,44,,14.3,3.0,6.5,.462,,,,3.0,6.5,.462,.462,0.7,0.9,.821,,,1.4,1.9,,,,1.6,6.8
160,Curtis Rowe,PF,23,DET,81,,37.1,6.8,13.0,.519,,,,6.8,13.0,.519,.519,2.6,4.0,.642,,,9.4,2.1,,,,2.4,16.1
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Bob Rule,C,28,TOT,52,,8.7,1.2,3.0,.380,,,,1.2,3.0,.380,.380,0.4,0.6,.645,,,2.1,0.7,,,,1.3,2.7
162,Cazzie Russell,SF,28,GSW,80,,30.4,6.8,14.8,.458,,,,6.8,14.8,.458,.458,2.2,2.5,.864,,,4.4,2.3,,,,2.1,15.7
163,Frank Russell,SG,23,CHI,23,,5.7,1.3,3.3,.377,,,,1.3,3.3,.377,.377,0.7,0.8,.889,,,0.7,0.7,,,,0.5,3.2
164,Tom Sanders*,SF,34,BOS,59,,7.2,0.8,2.5,.315,,,,0.8,2.5,.315,.315,0.4,0.6,.657,,,1.5,0.5,,,,1.4,2.0
165,Frank Schade,PG,23,KCO,9,,8.4,0.2,0.8,.286,,,,0.2,0.8,.286,.286,0.7,0.7,1.000,,,0.7,1.1,,,,1.3,1.1
166,Dale Schlueter,C,27,PHI,78,,14.6,2.1,4.1,.524,,,,2.1,4.1,.524,.524,1.1,1.6,.699,,,4.5,1.3,,,,2.1,5.4
167,Charlie Scott,PG,24,PHO,81,,37.8,10.0,22.3,.446,,,,10.0,22.3,.446,.446,5.4,6.9,.784,,,4.2,6.1,,,,3.8,25.3
168,Sam Sibert,PF,23,KCO,5,,5.2,0.8,2.6,.308,,,,0.8,2.6,.308,.308,0.8,1.0,.800,,,0.8,0.0,,,,0.8,2.4
169,Paul Silas,PF,29,BOS,80,,32.7,5.0,10.6,.470,,,,5.0,10.6,.470,.470,3.3,4.8,.700,,,13.0,3.1,,,,2.5,13.3
170,Jerry Sloan*,SG,30,CHI,69,,35.0,4.4,10.6,.411,,,,4.4,10.6,.411,.411,1.4,1.9,.707,,,6.9,2.2,,,,3.4,10.1
171,Bingo Smith,SG,26,CLE,73,,14.6,3.7,8.3,.444,,,,3.7,8.3,.444,.444,0.9,1.1,.790,,,2.7,1.5,,,,1.1,8.2
172,Elmore Smith,C,23,BUF,76,,37.2,7.9,16.4,.482,,,,7.9,16.4,.482,.482,2.5,4.4,.558,,,12.4,2.5,,,,3.9,18.3
173,Greg Smith,SF-PG,26,TOT,76,,21.2,3.1,6.4,.482,,,,3.1,6.4,.482,.482,1.0,1.7,.586,,,5.0,1.6,,,,2.9,7.1
174,Randy Smith,SG,24,BUF,82,,31.7,6.2,14.1,.443,,,,6.2,14.1,.443,.443,2.3,3.2,.727,,,4.8,5.1,,,,3.0,14.8
175,William Smith,C,23,POR,8,,5.4,1.1,1.9,.600,,,,1.1,1.9,.600,.600,0.6,1.0,.625,,,1.0,0.1,,,,1.0,2.9
176,Dick Snyder,SG,28,SEA,82,,37.3,5.8,12.5,.463,,,,5.8,12.5,.463,.463,2.3,2.6,.861,,,3.9,3.8,,,,2.6,13.8
177,Dave Sorenson,PF,24,TOT,58,,13.0,2.1,5.1,.423,,,,2.1,5.1,.423,.423,1.1,1.6,.711,,,3.6,0.6,,,,1.8,5.4
178,Bud Stallworth,SF,23,SEA,77,,15.9,2.6,6.8,.379,,,,2.6,6.8,.379,.379,1.1,1.5,.754,,,2.9,0.8,,,,1.8,6.3
179,Dave Stallworth,SF,31,BAL,73,,16.7,2.5,6.0,.414,,,,2.5,6.0,.414,.414,1.1,1.4,.772,,,3.2,1.5,,,,1.9,6.0
180,Larry Steele,SG,23,POR,66,,19.7,2.4,5.0,.483,,,,2.4,5.0,.483,.483,1.1,1.3,.798,,,2.3,2.4,,,,2.7,5.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Paul Stovall,SF,24,PHO,25,,8.4,1.0,3.0,.342,,,,1.0,3.0,.342,.342,1.0,1.5,.632,,,2.4,0.5,,,,1.5,3.0
182,Chuck Terry,SF,22,MIL,67,,10.3,0.8,2.4,.340,,,,0.8,2.4,.340,.340,0.3,0.4,.708,,,2.2,0.6,,,,1.7,1.9
183,Justus Thigpen,SG,25,DET,18,,5.5,1.3,3.2,.404,,,,1.3,3.2,.404,.404,0.0,0.0,,,,0.5,0.4,,,,1.0,2.6
184,Nate Thurmond*,C,31,GSW,79,,43.3,6.5,14.7,.446,,,,6.5,14.7,.446,.446,4.0,5.6,.718,,,17.1,3.5,,,,3.0,17.1
185,Rudy Tomjanovich,PF,24,HOU,81,,36.7,8.1,16.9,.478,,,,8.1,16.9,.478,.478,3.1,4.1,.746,,,11.6,2.2,,,,2.8,19.3
186,George Trapp,PF,24,ATL,77,,24.1,4.7,10.7,.436,,,,4.7,10.7,.436,.436,1.9,2.5,.773,,,5.9,1.6,,,,3.6,11.3
187,John Trapp,SF,27,TOT,44,,20.2,3.9,9.5,.407,,,,3.9,9.5,.407,.407,2.0,2.8,.738,,,4.5,1.1,,,,3.4,9.8
188,John Tresvant,PF,33,BAL,55,,9.8,1.5,3.3,.467,,,,1.5,3.3,.467,.467,0.7,1.1,.695,,,2.8,0.6,,,,1.8,3.8
189,John Tschogl,SF,22,ATL,10,,9.4,1.4,4.0,.350,,,,1.4,4.0,.350,.350,0.2,0.4,.500,,,2.1,0.6,,,,2.5,3.0
190,Bill Turner,PF,28,TOT,21,,6.0,0.9,2.8,.328,,,,0.9,2.8,.328,.328,0.2,0.3,.571,,,1.3,0.5,,,,0.8,2.0
191,Wes Unseld*,C,26,BAL,79,,39.1,5.3,10.8,.493,,,,5.3,10.8,.493,.493,1.9,2.7,.703,,,15.9,4.4,,,,2.1,12.5
192,Dick Van Arsdale,SG,29,PHO,81,,36.8,6.6,13.8,.476,,,,6.6,13.8,.476,.476,5.3,6.1,.859,,,4.0,3.3,,,,2.7,18.4
193,Tom Van Arsdale,SF,29,TOT,79,,29.3,5.6,13.2,.427,,,,5.6,13.2,.427,.427,3.2,3.9,.812,,,4.5,1.9,,,,2.8,14.4
194,Norm Van Lier,PG,25,CHI,80,,36.0,5.9,13.3,.445,,,,5.9,13.3,.445,.445,2.1,2.6,.787,,,5.5,7.1,,,,3.4,13.9
195,Neal Walk,C,24,PHO,81,,38.4,8.4,18.0,.466,,,,8.4,18.0,.466,.466,3.4,4.4,.786,,,12.4,3.5,,,,4.0,20.2
196,Chet Walker*,SF,32,CHI,79,,31.1,7.6,15.8,.478,,,,7.6,15.8,.478,.478,4.8,5.7,.832,,,5.0,2.3,,,,2.1,19.9
197,Jimmy Walker,PG,28,HOU,81,,38.0,7.5,16.1,.465,,,,7.5,16.1,.465,.465,3.0,3.4,.884,,,3.3,5.5,,,,2.6,18.0
198,Cornell Warner,C,24,TOT,72,,19.0,2.4,5.8,.413,,,,2.4,5.8,.413,.413,0.8,1.3,.656,,,7.3,1.0,,,,2.5,5.7
199,John Warren,SG,25,CLE,40,,7.3,1.4,2.8,.486,,,,1.4,2.8,.486,.486,0.5,0.5,.947,,,1.1,0.9,,,,1.1,3.2
200,Jim Washington,PF,29,ATL,75,,37.8,4.1,9.5,.432,,,,4.1,9.5,.432,.432,2.2,3.0,.728,,,10.7,2.3,,,,3.4,10.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,Bob Weiss,PG,30,CHI,82,,25.4,3.4,8.0,.426,,,,3.4,8.0,.426,.426,1.9,2.3,.841,,,1.8,3.6,,,,1.8,8.7
202,Walt Wesley,C,28,TOT,57,,8.3,1.4,3.5,.381,,,,1.4,3.5,.381,.381,0.5,0.8,.565,,,2.6,0.5,,,,1.4,3.2
203,Jerry West*,PG,34,LAL,69,,35.7,9.0,18.7,.479,,,,9.0,18.7,.479,.479,4.9,6.1,.805,,,4.2,8.8,,,,2.0,22.8
204,Paul Westphal,SG,22,BOS,60,,8.0,1.5,3.5,.420,,,,1.5,3.5,.420,.420,1.1,1.4,.779,,,1.1,1.2,,,,1.5,4.1
205,John Wetzel,SG,28,ATL,28,,18.0,1.5,3.4,.447,,,,1.5,3.4,.447,.447,0.5,0.6,.824,,,2.1,1.4,,,,1.5,3.5
206,Jo Jo White*,PG,26,BOS,82,,39.6,8.7,20.3,.431,,,,8.7,20.3,.431,.431,2.2,2.8,.781,,,5.0,6.1,,,,2.3,19.7
207,Sidney Wicks,PF,23,POR,80,,39.4,9.5,21.1,.452,,,,9.5,21.1,.452,.452,4.8,6.6,.723,,,10.9,5.5,,,,3.2,23.8
208,Lenny Wilkens*,PG,35,CLE,75,,39.6,7.6,17.0,.449,,,,7.6,17.0,.449,.449,5.3,6.3,.828,,,4.6,8.4,,,,2.9,20.5
209,Art Williams,PG,33,BOS,81,,12.0,1.4,3.2,.421,,,,1.4,3.2,.421,.421,0.5,0.7,.768,,,2.2,2.9,,,,1.7,3.2
210,Nate Williams,SG,22,KCO,80,,24.7,5.2,10.9,.477,,,,5.2,10.9,.477,.477,1.3,1.7,.797,,,4.2,1.6,,,,3.4,11.8
211,Ron Williams,PG,28,GSW,73,,13.9,2.5,5.6,.440,,,,2.5,5.6,.440,.440,1.0,1.1,.904,,,1.1,1.6,,,,1.5,6.0
212,Lee Winfield,PG,25,SEA,53,,20.0,2.7,6.3,.431,,,,2.7,6.3,.431,.431,1.2,2.0,.574,,,2.4,3.5,,,,1.7,6.6
213,Harthorne Wingo,PF,25,NYK,13,,4.5,0.7,1.7,.409,,,,0.7,1.7,.409,.409,0.2,0.5,.333,,,1.2,0.1,,,,0.7,1.5
214,Dave Wohl,PG,23,TOT,78,,24.8,3.3,7.3,.447,,,,3.3,7.3,.447,.447,1.3,1.7,.774,,,1.4,4.2,,,,2.9,7.8
215,Joby Wright,PF,22,SEA,77,,12.1,1.7,3.6,.478,,,,1.7,3.6,.478,.478,0.5,1.2,.416,,,2.8,0.5,,,,2.1,3.9
