
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Austin Daye,SF,26,TOT,34,4,10.1,1.5,4.1,.355,0.7,2.1,.338,0.8,2.1,.371,.440,0.1,0.2,.833,0.3,1.9,2.2,0.5,0.4,0.1,0.7,1.1,3.8
122,Dewayne Dedmon,C,25,ORL,59,15,14.3,1.5,2.7,.562,0.0,0.0,.000,1.5,2.7,.565,.562,0.6,1.1,.531,2.0,3.0,5.0,0.2,0.3,0.8,0.9,2.4,3.7
123,Matthew Dellavedova,SG,24,CLE,67,13,20.6,1.7,4.6,.362,1.0,2.5,.407,0.6,2.1,.307,.472,0.4,0.6,.763,0.6,1.3,1.9,3.0,0.4,0.0,0.9,2.3,4.8
124,Luol Deng,SF,29,MIA,72,72,33.6,5.1,10.9,.469,1.1,3.1,.355,4.0,7.9,.513,.518,2.7,3.5,.761,1.4,3.8,5.2,1.9,0.9,0.3,1.5,1.5,14.0
125,DeMar DeRozan,SG,25,TOR,60,60,35.0,6.8,16.5,.413,0.4,1.5,.284,6.4,15.0,.426,.426,6.0,7.2,.832,0.7,3.9,4.6,3.5,1.2,0.2,2.3,2.0,20.1
126,Boris Diaw,PF,32,SAS,81,15,24.5,3.6,7.8,.460,0.7,2.1,.320,2.9,5.7,.512,.503,0.9,1.1,.774,1.0,3.3,4.3,2.9,0.4,0.3,1.6,1.8,8.7
127,Gorgui Dieng,C,25,MIN,73,49,30.0,3.5,7.0,.506,0.0,0.1,.167,3.5,6.9,.510,.507,2.6,3.3,.783,3.1,5.3,8.3,2.0,1.0,1.7,1.7,2.6,9.7
128,Spencer Dinwiddie,PG,21,DET,34,1,13.4,1.5,5.0,.302,0.4,1.9,.185,1.1,3.1,.375,.337,0.9,1.0,.912,0.1,1.3,1.4,3.1,0.6,0.2,1.0,1.6,4.3
129,Joey Dorsey,PF,31,HOU,69,17,12.4,1.2,2.1,.552,0.0,0.0,.000,1.2,2.1,.556,.552,0.3,1.2,.289,1.5,2.6,4.0,0.4,0.6,0.4,0.6,2.3,2.7
130,Toney Douglas,PG,28,NOP,12,0,14.8,1.6,4.3,.373,0.4,1.5,.278,1.2,2.8,.424,.422,0.7,1.1,.615,0.2,1.7,1.8,2.0,0.9,0.3,0.8,1.7,4.3
131,Chris Douglas-Roberts,SG,28,LAC,12,0,8.6,0.4,1.8,.238,0.1,0.6,.143,0.3,1.2,.286,.262,0.7,0.7,1.000,0.1,0.9,1.0,0.3,0.1,0.0,0.0,1.2,1.6
132,Goran Dragic,SG-PG,28,TOT,78,78,33.8,6.4,12.8,.501,1.2,3.3,.347,5.3,9.5,.555,.546,2.3,3.0,.774,1.0,2.5,3.5,4.5,1.0,0.2,2.2,2.5,16.3
133,Zoran Dragic,SG,25,TOT,16,1,4.7,0.7,1.9,.367,0.2,0.9,.214,0.5,1.0,.500,.417,0.2,0.3,.600,0.3,0.2,0.5,0.3,0.1,0.0,0.3,0.4,1.8
134,Larry Drew,PG,24,PHI,12,1,18.3,1.7,4.8,.345,0.3,2.2,.154,1.3,2.7,.500,.379,0.2,0.3,.667,0.1,1.2,1.3,3.8,0.5,0.0,2.1,1.1,3.8
135,Andre Drummond,C,21,DET,82,82,30.5,6.0,11.7,.514,0.0,0.0,.000,6.0,11.7,.515,.514,1.7,4.5,.389,5.3,8.1,13.5,0.7,0.9,1.9,1.5,3.5,13.8
136,Jared Dudley,SG,29,MIL,72,22,23.8,2.8,5.9,.468,1.0,2.7,.385,1.7,3.2,.537,.556,0.7,0.9,.716,0.6,2.4,3.1,1.8,1.0,0.2,0.9,1.6,7.2
137,Tim Duncan,PF,38,SAS,77,77,28.9,5.4,10.6,.512,0.0,0.1,.286,5.4,10.5,.514,.513,3.0,4.0,.740,2.2,6.9,9.1,3.0,0.8,1.9,1.7,2.1,13.9
138,Mike Dunleavy,SF,34,CHI,63,63,29.2,3.3,7.6,.435,1.7,4.2,.407,1.6,3.5,.468,.546,1.1,1.4,.805,0.4,3.5,3.9,1.8,0.6,0.3,1.0,2.0,9.4
139,Kevin Durant,SF,26,OKC,27,27,33.8,8.8,17.3,.510,2.4,5.9,.403,6.4,11.4,.565,.578,5.4,6.3,.854,0.6,6.0,6.6,4.1,0.9,0.9,2.7,1.5,25.4
140,Cleanthony Early,SF,23,NYK,39,7,16.6,1.9,5.5,.355,0.6,2.2,.262,1.4,3.3,.415,.407,0.9,1.2,.750,0.6,1.9,2.5,0.9,0.6,0.3,1.0,1.5,5.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Wayne Ellington,SG,27,LAL,65,36,25.8,3.9,9.5,.412,1.4,3.7,.370,2.5,5.8,.439,.485,0.8,1.0,.813,0.5,2.8,3.2,1.6,0.5,0.0,0.8,1.2,10.0
142,Monta Ellis,SG,29,DAL,80,80,33.7,7.5,16.9,.445,1.0,3.6,.285,6.5,13.4,.487,.475,2.9,3.8,.752,0.4,2.0,2.4,4.1,1.9,0.3,2.5,2.5,18.9
143,James Ennis,SF,24,MIA,62,3,17.0,1.6,4.0,.409,0.5,1.5,.326,1.1,2.5,.461,.472,1.3,1.5,.840,0.8,2.0,2.8,0.8,0.4,0.3,0.6,1.4,5.0
144,Tyler Ennis,PG,20,TOT,33,1,12.5,1.6,4.4,.361,0.4,1.3,.279,1.2,3.1,.396,.403,0.2,0.2,.714,0.2,0.8,1.1,2.2,0.5,0.2,1.3,1.1,3.7
145,Jeremy Evans,SF,27,UTA,38,0,7.0,0.8,1.5,.552,0.1,0.1,.400,0.8,1.4,.566,.569,0.6,0.8,.828,0.7,1.2,1.9,0.3,0.3,0.3,0.1,0.8,2.4
146,Reggie Evans,PF,34,SAC,47,7,16.3,1.2,2.9,.423,0.0,0.0,.000,1.2,2.9,.430,.423,1.3,2.1,.619,2.1,4.3,6.4,0.7,0.5,0.1,1.0,1.9,3.7
147,Tyreke Evans,SF,25,NOP,79,76,34.1,6.6,14.7,.447,0.9,2.9,.304,5.7,11.9,.482,.477,2.6,3.7,.694,1.0,4.2,5.3,6.6,1.3,0.5,3.1,2.5,16.6
148,Dante Exum,PG,19,UTA,82,41,22.2,1.8,5.1,.349,1.0,3.2,.314,0.8,1.9,.408,.448,0.2,0.4,.625,0.3,1.3,1.6,2.4,0.5,0.2,1.4,1.8,4.8
149,Festus Ezeli,C,25,GSW,46,7,11.0,1.7,3.0,.547,0.0,0.0,,1.7,3.0,.547,.547,1.1,1.7,.628,1.3,2.1,3.4,0.2,0.2,0.9,0.7,1.7,4.4
150,Kenneth Faried,PF,25,DEN,75,71,27.8,5.0,9.8,.507,0.0,0.1,.125,5.0,9.7,.511,.507,2.7,3.8,.691,3.2,5.7,8.9,1.2,0.8,0.8,1.6,2.8,12.6
151,Jordan Farmar,PG,28,LAC,36,0,14.7,1.7,4.4,.386,1.0,2.7,.361,0.7,1.7,.426,.497,0.3,0.3,.909,0.2,0.9,1.2,1.9,0.6,0.1,0.9,1.4,4.6
152,Derrick Favors,PF,23,UTA,74,74,30.8,6.5,12.4,.525,0.0,0.1,.167,6.5,12.3,.527,.526,3.0,4.5,.669,2.6,5.6,8.2,1.5,0.8,1.7,1.6,2.8,16.0
153,Raymond Felton,PG,30,DAL,29,3,9.7,1.5,3.7,.406,0.3,1.2,.294,1.1,2.5,.458,.453,0.4,0.5,.800,0.1,0.8,0.9,1.4,0.4,0.1,0.6,0.6,3.7
154,Landry Fields,SF,26,TOR,26,9,8.3,0.8,1.6,.488,0.0,0.1,.500,0.7,1.5,.487,.500,0.2,0.2,.833,0.4,0.6,1.0,0.6,0.4,0.0,0.3,0.3,1.8
155,Evan Fournier,SG,22,ORL,58,32,28.6,4.4,9.9,.440,1.5,3.9,.378,2.9,6.0,.480,.514,1.8,2.5,.728,0.5,2.2,2.6,2.1,0.7,0.0,1.4,2.0,12.0
156,Randy Foye,SG,31,DEN,50,21,21.7,3.0,8.0,.368,1.9,5.3,.357,1.1,2.8,.388,.485,0.9,1.1,.818,0.2,1.5,1.7,2.4,0.7,0.2,1.2,1.9,8.7
157,Jamaal Franklin,SG,23,DEN,3,0,4.3,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,.750,0.0,0.0,,0.3,0.3,0.7,1.0,0.0,0.3,1.0,1.3,1.0
158,Tim Frazier,PG,24,TOT,11,3,21.7,1.9,5.5,.344,0.5,1.5,.294,1.5,4.0,.364,.385,0.9,1.9,.476,0.5,2.0,2.5,5.5,0.7,0.0,2.3,2.4,5.2
159,Jimmer Fredette,PG,25,NOP,50,0,10.2,1.3,3.3,.380,0.2,1.0,.188,1.1,2.4,.458,.407,0.9,0.9,.956,0.2,0.6,0.8,1.2,0.3,0.0,0.7,0.9,3.6
160,Joel Freeland,C,27,POR,48,8,12.9,1.5,3.1,.490,0.0,0.0,,1.5,3.1,.490,.490,0.4,0.5,.840,1.3,2.7,4.0,0.3,0.2,0.5,0.5,1.9,3.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Channing Frye,PF,31,ORL,75,51,24.9,2.5,6.5,.392,1.8,4.6,.393,0.7,1.9,.390,.532,0.4,0.5,.886,0.4,3.5,3.9,1.3,0.6,0.5,1.0,2.5,7.3
162,Danilo Gallinari,SF,26,DEN,59,27,24.2,3.9,9.6,.401,1.8,5.1,.355,2.1,4.5,.453,.496,2.9,3.2,.895,0.5,3.2,3.7,1.4,0.8,0.3,1.0,1.6,12.4
163,Langston Galloway,PG,23,NYK,45,41,32.4,4.5,11.4,.399,1.4,3.9,.352,3.2,7.4,.424,.460,1.4,1.7,.808,0.8,3.4,4.2,3.3,1.2,0.3,1.4,2.9,11.8
164,Francisco Garcia,SF,33,HOU,14,0,14.3,1.2,4.5,.270,0.7,3.2,.222,0.5,1.3,.389,.349,0.1,0.3,.250,0.2,1.0,1.2,1.1,0.6,0.4,0.7,1.4,3.2
165,Kevin Garnett,PF,38,TOT,47,47,20.3,3.0,6.5,.467,0.0,0.1,.143,3.0,6.4,.475,.469,0.8,1.0,.800,1.0,5.6,6.6,1.6,1.0,0.4,1.0,2.3,6.9
166,Marc Gasol,C,30,MEM,81,81,33.2,6.5,13.2,.494,0.0,0.2,.176,6.5,13.0,.500,.496,4.3,5.4,.795,1.4,6.4,7.8,3.8,0.9,1.6,2.2,2.6,17.4
167,Pau Gasol,PF,34,CHI,78,78,34.4,7.3,14.8,.494,0.2,0.3,.462,7.2,14.4,.495,.500,3.8,4.7,.803,2.8,9.0,11.8,2.7,0.3,1.9,2.0,1.9,18.5
168,Rudy Gay,SF,28,SAC,68,67,35.4,7.5,16.4,.455,1.2,3.2,.359,6.3,13.2,.479,.491,5.0,5.8,.858,1.4,4.4,5.9,3.7,1.0,0.6,2.7,2.3,21.1
169,Alonzo Gee,SF,27,TOT,54,2,12.3,1.6,3.4,.468,0.2,0.6,.371,1.4,2.8,.490,.503,1.0,1.4,.701,0.7,1.1,1.7,0.5,0.6,0.1,0.6,1.1,4.5
170,Paul George,SF,24,IND,6,0,15.2,3.0,8.2,.367,1.5,3.7,.409,1.5,4.5,.333,.459,1.3,1.8,.727,0.7,3.0,3.7,1.0,0.8,0.2,2.0,1.8,8.8
171,Taj Gibson,PF,29,CHI,62,17,27.3,4.1,8.2,.502,0.0,0.0,,4.1,8.2,.502,.502,2.1,3.0,.717,2.6,3.8,6.4,1.1,0.6,1.2,1.2,2.6,10.3
172,Manu Ginobili,SG,37,SAS,70,0,22.7,3.6,8.4,.426,1.3,3.7,.345,2.3,4.7,.489,.502,2.1,2.9,.721,0.4,2.6,3.0,4.2,1.0,0.3,2.2,2.0,10.5
173,Rudy Gobert,C,22,UTA,82,37,26.3,3.1,5.2,.604,0.0,0.0,.000,3.1,5.2,.607,.604,2.1,3.3,.623,3.2,6.2,9.5,1.3,0.8,2.3,1.4,2.1,8.4
174,Drew Gooden,PF,33,WAS,51,7,16.9,2.2,5.4,.399,0.5,1.2,.390,1.7,4.3,.401,.440,0.7,0.9,.773,1.4,3.0,4.4,1.0,0.4,0.2,0.5,1.8,5.4
175,Archie Goodwin,SG,20,PHO,41,2,13.0,1.9,4.9,.393,0.3,1.0,.293,1.6,3.9,.419,.423,1.5,2.0,.735,0.7,1.1,1.8,1.1,0.4,0.2,1.2,1.3,5.6
176,Aaron Gordon,PF,19,ORL,47,8,17.0,2.0,4.4,.447,0.3,1.0,.271,1.7,3.4,.500,.478,0.9,1.3,.721,1.0,2.6,3.6,0.7,0.4,0.5,0.8,1.8,5.2
177,Ben Gordon,SG,31,ORL,56,0,14.1,2.3,5.3,.437,0.6,1.7,.361,1.7,3.5,.475,.497,1.0,1.2,.836,0.1,1.0,1.1,0.9,0.3,0.0,1.0,1.1,6.2
178,Drew Gordon,C,24,PHI,9,0,7.9,0.9,2.1,.421,0.0,0.3,.000,0.9,1.8,.500,.421,0.1,0.2,.500,0.8,1.2,2.0,0.2,0.1,0.0,0.9,0.8,1.9
179,Eric Gordon,SG,26,NOP,61,60,33.1,4.7,11.4,.411,2.3,5.2,.448,2.4,6.2,.380,.512,1.8,2.2,.805,0.5,2.1,2.6,3.8,0.8,0.2,2.0,2.4,13.4
180,Marcin Gortat,C,30,WAS,82,82,29.9,5.4,9.5,.566,0.0,0.0,.000,5.4,9.4,.569,.566,1.5,2.1,.703,2.2,6.5,8.7,1.2,0.6,1.3,1.2,2.3,12.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Danny Granger,SF,31,MIA,30,6,20.4,2.2,5.4,.401,1.0,2.8,.357,1.2,2.6,.449,.494,0.9,1.2,.757,0.7,2.0,2.7,0.6,0.4,0.2,0.8,2.2,6.3
182,Jerami Grant,SF,20,PHI,65,11,21.2,1.9,5.4,.352,0.8,2.4,.314,1.2,3.0,.383,.422,1.8,3.0,.591,0.8,2.3,3.0,1.2,0.6,1.0,1.3,2.2,6.3
183,Danny Green,SG,27,SAS,81,80,28.5,4.0,9.1,.436,2.4,5.6,.418,1.6,3.5,.466,.566,1.4,1.6,.874,0.7,3.6,4.2,2.0,1.2,1.1,1.1,2.0,11.7
184,Draymond Green,SF,24,GSW,79,79,31.5,4.3,9.7,.443,1.4,4.2,.337,2.9,5.5,.523,.516,1.7,2.5,.660,1.4,6.7,8.2,3.7,1.6,1.3,1.7,3.2,11.7
185,Erick Green,PG,23,DEN,43,1,9.5,1.4,3.8,.377,0.3,1.1,.298,1.1,2.7,.409,.420,0.2,0.3,.833,0.2,0.6,0.7,0.9,0.3,0.0,0.3,0.6,3.4
186,Gerald Green,SG,29,PHO,74,4,19.5,4.4,10.5,.416,1.9,5.2,.354,2.5,5.3,.478,.504,1.3,1.6,.825,0.4,2.1,2.5,1.2,0.6,0.2,1.4,2.0,11.9
187,JaMychal Green,PF,24,TOT,24,1,6.8,1.1,2.0,.574,0.0,0.3,.000,1.1,1.7,.659,.574,0.3,0.4,.800,0.8,1.1,1.9,0.2,0.2,0.2,0.6,1.0,2.6
188,Jeff Green,SF,28,TOT,78,70,31.5,5.3,12.4,.430,1.2,3.7,.332,4.1,8.7,.473,.480,3.1,3.7,.833,0.8,3.4,4.2,1.7,0.7,0.4,1.4,1.9,15.0
189,Willie Green,SG,33,ORL,52,2,18.3,2.3,5.9,.386,0.8,2.3,.347,1.5,3.6,.411,.454,0.5,0.7,.824,0.3,1.3,1.5,1.3,0.5,0.1,0.9,1.6,5.9
190,Blake Griffin,PF,25,LAC,67,67,35.2,8.6,17.1,.502,0.1,0.4,.400,8.4,16.7,.504,.506,4.6,6.4,.728,1.9,5.7,7.6,5.3,0.9,0.5,2.3,2.9,21.9
191,Jorge Gutierrez,PG,26,TOT,20,1,8.8,1.1,2.1,.537,0.0,0.2,.000,1.1,1.9,.579,.537,0.5,0.7,.692,0.3,1.0,1.3,1.1,0.3,0.0,0.6,1.3,2.7
192,P.J. Hairston,SG,22,CHO,45,2,15.3,1.9,6.0,.323,1.1,3.6,.301,0.8,2.4,.358,.414,0.7,0.8,.861,0.5,1.6,2.0,0.5,0.5,0.3,0.5,1.4,5.6
193,Jordan Hamilton,SF,24,LAC,14,2,8.7,1.0,2.5,.400,0.7,1.5,.476,0.3,1.0,.286,.543,0.0,0.0,,0.1,1.0,1.1,0.5,0.1,0.0,0.3,1.0,2.7
194,Justin Hamilton,C,24,TOT,41,14,17.4,2.1,4.3,.478,0.2,0.8,.323,1.8,3.6,.510,.506,1.0,1.1,.830,1.4,1.9,3.3,0.9,0.7,0.7,0.6,1.7,5.3
195,Tyler Hansbrough,PF,29,TOR,74,8,14.3,1.2,2.2,.521,0.0,0.1,.143,1.1,2.1,.538,.524,1.3,1.9,.698,1.4,2.1,3.6,0.3,0.4,0.2,0.3,1.9,3.6
196,Tim Hardaway,SG,22,NYK,70,30,24.0,4.0,10.2,.389,1.7,5.1,.342,2.3,5.2,.435,.474,1.8,2.2,.801,0.2,2.1,2.2,1.8,0.3,0.2,1.2,1.7,11.5
197,James Harden,SG,25,HOU,81,81,36.8,8.0,18.1,.440,2.6,6.9,.375,5.4,11.3,.480,.511,8.8,10.2,.868,0.9,4.7,5.7,7.0,1.9,0.7,4.0,2.6,27.4
198,Maurice Harkless,SF,21,ORL,45,4,15.0,1.4,3.5,.399,0.2,1.2,.179,1.2,2.3,.520,.430,0.5,0.9,.537,0.8,1.5,2.4,0.6,0.7,0.2,0.6,1.5,3.5
199,Devin Harris,PG,31,DAL,76,3,22.2,2.9,6.9,.418,1.3,3.5,.357,1.6,3.4,.481,.509,1.7,2.1,.815,0.2,1.6,1.8,3.1,1.0,0.2,1.1,1.9,8.8
200,Gary Harris,SG,20,DEN,55,6,13.1,1.2,3.9,.304,0.4,1.9,.204,0.8,2.1,.395,.353,0.6,0.9,.745,0.4,0.8,1.2,0.5,0.7,0.1,0.7,1.3,3.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,Joe Harris,SG,23,CLE,51,1,9.7,0.9,2.4,.400,0.6,1.6,.369,0.3,0.7,.472,.529,0.2,0.3,.600,0.1,0.7,0.8,0.5,0.1,0.0,0.5,1.2,2.7
202,Tobias Harris,SF,22,ORL,68,63,34.8,6.5,14.0,.466,1.3,3.5,.364,5.2,10.4,.500,.512,2.8,3.6,.788,1.1,5.3,6.3,1.8,1.0,0.5,1.7,2.0,17.1
203,Udonis Haslem,PF,34,MIA,62,25,16.0,1.7,3.9,.448,0.0,0.2,.200,1.7,3.7,.459,.452,0.7,1.0,.703,1.1,3.0,4.2,0.7,0.3,0.2,0.7,1.8,4.2
204,Spencer Hawes,PF,26,LAC,73,15,17.5,2.2,5.7,.393,0.8,2.4,.313,1.5,3.3,.452,.459,0.6,0.9,.647,0.4,3.1,3.5,1.2,0.3,0.7,0.8,2.4,5.8
205,Chuck Hayes,C,31,TOR,29,0,8.8,0.8,1.6,.478,0.0,0.0,,0.8,1.6,.478,.478,0.2,0.4,.545,0.6,1.1,1.8,0.7,0.3,0.1,0.3,1.3,1.7
206,Gordon Hayward,SF,24,UTA,76,76,34.4,6.4,14.3,.445,1.6,4.3,.364,4.8,10.0,.481,.500,4.9,6.1,.812,0.7,4.2,4.9,4.1,1.4,0.4,2.7,1.7,19.3
207,Brendan Haywood,C,35,CLE,22,1,5.4,0.6,1.4,.467,0.0,0.0,,0.6,1.4,.467,.467,0.3,0.6,.538,0.3,1.0,1.3,0.1,0.1,0.5,0.5,0.8,1.6
208,Gerald Henderson,SG,27,CHO,80,72,28.9,4.6,10.6,.437,0.6,1.7,.331,4.1,8.9,.457,.463,2.3,2.7,.848,0.5,3.0,3.4,2.6,0.6,0.3,1.4,1.7,12.1
209,Xavier Henry,SF,23,LAL,9,0,9.6,0.3,1.4,.231,0.0,0.0,,0.3,1.4,.231,.231,1.6,2.7,.583,0.2,0.2,0.4,0.3,0.3,0.0,0.3,0.7,2.2
210,John Henson,C,24,MIL,67,11,18.3,2.9,5.2,.566,0.0,0.0,,2.9,5.2,.566,.566,1.2,2.0,.569,1.9,2.8,4.7,0.9,0.4,2.0,1.3,2.3,7.0
211,Roy Hibbert,C,28,IND,76,76,25.3,4.2,9.3,.446,0.0,0.0,.000,4.2,9.3,.448,.446,2.2,2.7,.824,2.1,5.1,7.1,1.1,0.2,1.6,1.4,2.8,10.6
212,J.J. Hickson,C,26,DEN,73,8,19.3,3.0,6.3,.475,0.0,0.0,.000,3.0,6.3,.477,.475,1.6,2.8,.577,2.1,4.1,6.2,0.8,0.5,0.5,1.3,1.9,7.6
213,Nene Hilario,PF,32,WAS,67,58,25.3,4.6,9.0,.511,0.0,0.1,.200,4.6,8.9,.513,.512,1.8,3.0,.604,1.3,3.9,5.1,1.8,1.0,0.3,1.9,2.7,11.0
214,George Hill,PG,28,IND,43,36,29.5,5.9,12.4,.477,1.6,4.5,.358,4.3,8.0,.544,.541,2.6,3.3,.790,0.6,3.6,4.2,5.1,1.0,0.3,1.6,2.6,16.1
215,Jordan Hill,C,27,LAL,70,57,26.8,5.1,11.1,.459,0.0,0.2,.273,5.1,10.9,.462,.461,1.8,2.4,.738,2.5,5.5,7.9,1.5,0.5,0.7,1.5,2.3,12.0
216,Solomon Hill,SF,23,IND,82,78,29.0,3.1,7.7,.396,0.8,2.5,.327,2.2,5.2,.430,.450,1.9,2.4,.824,0.9,3.0,3.8,2.2,0.8,0.2,1.4,2.2,8.9
217,Kirk Hinrich,SG,34,CHI,66,22,24.4,2.2,5.8,.373,0.9,2.5,.345,1.3,3.2,.394,.449,0.5,0.8,.700,0.3,1.5,1.8,2.2,0.7,0.2,1.1,2.2,5.7
218,Jrue Holiday,PG,24,NOP,40,37,32.6,6.0,13.4,.446,1.3,3.4,.378,4.7,10.0,.469,.493,1.6,1.9,.855,0.8,2.6,3.4,6.9,1.6,0.6,2.3,2.8,14.8
219,Justin Holiday,SG,25,GSW,59,4,11.1,1.5,4.0,.387,0.6,1.8,.321,0.9,2.1,.444,.462,0.6,0.8,.822,0.2,1.0,1.2,0.8,0.7,0.2,0.5,0.9,4.3
220,Ryan Hollins,C,30,SAC,46,9,9.6,1.2,1.8,.646,0.0,0.0,,1.2,1.8,.646,.646,0.7,1.2,.574,0.8,1.5,2.2,0.3,0.1,0.4,0.5,1.4,3.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
221,Rodney Hood,SG,22,UTA,50,21,21.3,3.1,7.5,.414,1.2,3.4,.365,1.9,4.1,.456,.497,1.2,1.6,.763,0.2,2.2,2.3,1.7,0.6,0.2,0.9,2.4,8.7
222,Al Horford,C,28,ATL,76,76,30.5,6.8,12.7,.538,0.1,0.5,.306,6.7,12.2,.547,.544,1.4,1.9,.759,1.7,5.4,7.2,3.2,0.9,1.3,1.3,1.6,15.2
223,Dwight Howard,C,29,HOU,41,41,29.8,6.1,10.3,.593,0.0,0.0,.500,6.1,10.3,.594,.595,3.5,6.6,.528,2.7,7.8,10.5,1.2,0.7,1.3,2.8,3.3,15.8
224,Lester Hudson,SG,30,LAC,5,0,11.2,1.2,2.8,.429,0.6,1.2,.500,0.6,1.6,.375,.536,0.6,0.8,.750,0.2,1.4,1.6,1.0,1.2,0.2,0.6,0.8,3.6
225,Robbie Hummel,SF,25,MIN,45,4,16.5,1.8,3.8,.459,0.4,1.1,.314,1.4,2.7,.521,.506,0.5,0.6,.828,0.7,2.3,3.0,0.6,0.4,0.2,0.4,1.9,4.4
226,Kris Humphries,PF,29,WAS,64,17,21.0,3.3,7.0,.473,0.0,0.1,.000,3.3,6.9,.481,.473,1.4,1.8,.744,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2.0,8.0
227,Serge Ibaka,PF,25,OKC,64,64,33.1,5.8,12.3,.476,1.2,3.2,.376,4.6,9.1,.511,.525,1.4,1.7,.836,2.1,5.7,7.8,0.9,0.5,2.4,1.5,3.0,14.3
228,Andre Iguodala,SG,31,GSW,77,0,26.9,3.0,6.4,.466,1.0,2.8,.349,2.0,3.7,.553,.540,0.9,1.5,.596,0.6,2.8,3.3,3.0,1.2,0.3,1.1,1.3,7.8
229,Ersan Ilyasova,PF,27,MIL,58,36,22.7,4.5,9.6,.472,1.3,3.3,.389,3.3,6.3,.515,.539,1.2,1.8,.645,1.4,3.4,4.8,1.0,0.6,0.3,0.8,2.6,11.5
230,Joe Ingles,SF,27,UTA,79,32,21.2,1.9,4.5,.415,0.9,2.6,.356,0.9,1.9,.493,.517,0.4,0.5,.750,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,5.0
231,Kyrie Irving,PG,22,CLE,75,75,36.4,7.7,16.5,.468,2.1,5.0,.415,5.6,11.4,.491,.532,4.2,4.9,.863,0.7,2.4,3.2,5.2,1.5,0.3,2.5,1.9,21.7
232,Jarrett Jack,PG,31,BRK,80,27,28.0,4.5,10.2,.439,0.5,1.8,.267,4.0,8.4,.477,.463,2.5,2.8,.881,0.2,2.8,3.1,4.7,0.9,0.2,2.4,1.8,12.0
233,Reggie Jackson,PG,24,TOT,77,40,29.5,5.6,12.9,.434,0.9,3.1,.299,4.7,9.8,.477,.470,2.4,2.8,.830,0.7,3.5,4.2,6.0,0.8,0.1,2.4,2.2,14.5
234,Bernard James,C,29,DAL,16,2,9.9,0.8,1.7,.444,0.0,0.0,,0.8,1.7,.444,.444,1.3,1.4,.870,1.1,1.3,2.4,0.3,0.1,0.9,0.4,1.1,2.8
235,LeBron James,SF,30,CLE,69,69,36.1,9.0,18.5,.488,1.7,4.9,.354,7.3,13.6,.536,.535,5.4,7.7,.710,0.7,5.3,6.0,7.4,1.6,0.7,3.9,2.0,25.3
236,Al Jefferson,C,30,CHO,65,61,30.6,7.5,15.5,.481,0.0,0.1,.400,7.4,15.5,.482,.482,1.7,2.5,.655,1.5,6.9,8.4,1.7,0.7,1.3,1.0,2.1,16.6
237,Cory Jefferson,PF,24,BRK,50,1,10.6,1.5,3.3,.449,0.0,0.3,.133,1.5,3.0,.480,.455,0.6,1.1,.574,0.9,2.0,2.9,0.3,0.2,0.4,0.4,1.2,3.7
238,Richard Jefferson,SF,34,DAL,74,18,16.8,1.9,4.4,.444,0.9,2.1,.426,1.1,2.3,.462,.546,1.1,1.5,.684,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6,5.8
239,John Jenkins,SG,23,ATL,24,3,12.4,2.0,4.1,.495,0.9,2.2,.404,1.2,2.0,.596,.601,0.7,0.8,.842,0.1,1.5,1.6,0.5,0.4,0.0,0.3,0.6,5.6
240,Brandon Jennings,PG,25,DET,41,41,28.6,5.3,13.2,.401,1.9,5.1,.360,3.5,8.1,.428,.471,2.9,3.5,.839,0.5,2.0,2.5,6.6,1.1,0.1,2.2,1.6,15.4
