
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Ndudi Ebi,SF,19,MIN,17,0,1.9,0.4,0.8,.429,0.0,0.0,,0.4,0.8,.429,.429,0.1,0.2,.250,0.1,0.1,0.2,0.2,0.0,0.2,0.2,0.4,0.8
122,Howard Eisley,PG,31,TOT,67,23,21.7,2.5,6.7,.368,0.8,2.4,.319,1.7,4.3,.396,.426,1.1,1.3,.854,0.3,1.6,1.9,4.1,0.8,0.1,1.5,2.0,6.9
123,Francisco Elson,C,27,DEN,62,14,14.1,1.5,3.2,.472,0.0,0.0,.000,1.5,3.2,.475,.472,0.5,0.7,.667,1.0,2.2,3.3,0.5,0.6,0.6,0.6,2.3,3.5
124,Melvin Ely,PF,25,LAC,42,2,12.1,1.6,3.6,.431,0.0,0.0,.000,1.6,3.6,.434,.431,0.6,1.0,.595,1.1,1.3,2.4,0.5,0.2,0.4,0.5,1.6,3.7
125,Reggie Evans,PF,23,SEA,75,27,17.1,0.9,2.2,.406,0.0,0.0,.000,0.9,2.2,.414,.406,1.1,2.0,.561,2.1,3.4,5.4,0.4,0.7,0.1,0.9,2.3,2.9
126,Desmond Ferguson,SF,26,POR,7,0,4.6,0.7,1.7,.417,0.4,1.1,.375,0.3,0.6,.500,.542,0.0,0.3,.000,0.0,0.6,0.6,0.1,0.0,0.0,0.1,0.0,1.9
127,Michael Finley,SG,30,DAL,72,72,38.6,7.1,16.1,.443,2.1,5.1,.405,5.1,11.0,.461,.508,2.3,2.7,.850,1.1,3.4,4.5,2.9,1.2,0.5,1.2,1.6,18.6
128,Derek Fisher,SG,29,LAL,82,3,21.6,2.5,7.0,.352,0.6,2.2,.291,1.8,4.8,.380,.398,1.5,1.9,.797,0.4,1.5,1.9,2.3,1.3,0.0,1.0,1.4,7.1
129,Marcus Fizer,SF,25,CHI,46,2,16.0,2.9,7.6,.383,0.0,0.4,.118,2.9,7.2,.396,.386,2.0,2.6,.750,1.3,3.1,4.4,0.9,0.3,0.2,1.1,2.1,7.8
130,Alton Ford,PF,22,HOU,9,0,4.6,0.7,1.2,.545,0.0,0.0,,0.7,1.2,.545,.545,0.3,0.7,.500,0.3,0.9,1.2,0.3,0.0,0.1,0.3,1.0,1.7
131,T.J. Ford,PG,20,MIL,55,55,26.8,2.8,7.2,.384,0.1,0.4,.238,2.7,6.9,.393,.391,1.5,1.8,.816,0.7,2.5,3.2,6.5,1.1,0.1,2.5,2.2,7.1
132,Danny Fortson,C,27,DAL,56,20,11.2,1.3,2.5,.511,0.0,0.0,,1.3,2.5,.511,.511,1.3,1.6,.815,2.0,2.4,4.5,0.2,0.2,0.2,0.7,2.6,3.9
133,Jeff Foster,C,27,IND,82,79,23.9,2.4,4.4,.544,0.0,0.0,.000,2.4,4.4,.550,.544,1.3,1.9,.669,3.0,4.4,7.4,0.8,0.9,0.3,0.7,2.3,6.1
134,Tremaine Fowlkes,SF,27,DET,36,0,7.3,0.4,1.3,.313,0.0,0.2,.125,0.4,1.1,.350,.323,0.4,0.5,.722,0.5,1.0,1.5,0.4,0.3,0.1,0.3,1.0,1.2
135,Rick Fox,SF,34,LAL,38,34,22.3,1.9,4.9,.392,0.4,1.6,.246,1.5,3.3,.464,.433,0.6,0.8,.733,0.8,1.9,2.7,2.6,0.8,0.1,1.3,2.6,4.8
136,Adonal Foyle,C,28,GSW,44,8,13.0,1.3,3.0,.454,0.0,0.0,,1.3,3.0,.454,.454,0.4,0.8,.543,1.2,2.6,3.8,0.4,0.1,1.0,0.5,1.5,3.1
137,Richie Frahm,SF,26,SEA,54,0,8.7,1.2,2.6,.453,0.6,1.7,.370,0.5,0.9,.617,.576,0.4,0.5,.885,0.2,0.8,1.0,0.4,0.3,0.1,0.1,0.9,3.4
138,Steve Francis,PG,26,HOU,79,79,40.4,5.7,14.1,.403,0.9,3.2,.292,4.8,11.0,.435,.436,4.3,5.5,.775,1.5,4.0,5.5,6.2,1.8,0.4,3.7,3.3,16.6
139,Hiram Fuller,PF,22,ATL,4,0,10.8,0.8,2.0,.375,0.0,0.0,,0.8,2.0,.375,.375,0.5,1.5,.333,1.0,1.8,2.8,0.5,0.0,0.3,1.0,1.3,2.0
140,Dan Gadzuric,C,25,MIL,75,0,16.8,2.4,4.7,.524,0.0,0.0,.000,2.4,4.6,.526,.524,0.8,1.6,.492,1.7,2.9,4.6,0.4,0.7,1.4,0.6,2.5,5.7
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Reece Gaines,PG,23,ORL,38,1,9.6,0.7,2.3,.291,0.1,0.3,.300,0.6,2.0,.289,.308,0.4,0.7,.640,0.2,0.8,1.0,1.1,0.3,0.1,0.5,0.6,1.8
142,Alex Garcia,SG,23,SAS,2,0,6.5,0.5,3.5,.143,0.0,0.0,,0.5,3.5,.143,.143,0.5,1.0,.500,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.5
143,Kevin Garnett,PF,27,MIN,82,82,39.4,9.8,19.6,.499,0.1,0.5,.256,9.7,19.1,.506,.502,4.5,5.7,.791,3.0,10.9,13.9,5.0,1.5,2.2,2.6,2.5,24.2
144,Pat Garrity,PF,27,ORL,2,0,11.0,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0
145,Pau Gasol,PF,23,MEM,78,78,31.5,6.5,13.4,.482,0.1,0.2,.267,6.4,13.3,.485,.484,4.7,6.6,.714,2.6,5.1,7.7,2.5,0.6,1.7,2.4,2.4,17.7
146,Devean George,SF,26,LAL,82,48,23.8,2.8,7.0,.408,0.8,2.3,.349,2.0,4.7,.436,.465,0.9,1.2,.760,1.1,3.0,4.0,1.4,1.0,0.5,1.1,2.3,7.4
147,Eddie Gill,PG,25,POR,22,0,7.1,0.7,1.6,.417,0.1,0.4,.375,0.5,1.3,.429,.458,0.8,0.9,.850,0.2,0.6,0.8,0.7,0.4,0.0,0.5,0.7,2.3
148,Kendall Gill,SG,35,CHI,56,35,25.2,3.8,9.8,.392,0.2,0.7,.237,3.7,9.1,.404,.401,1.8,2.4,.735,1.1,2.3,3.4,1.6,1.2,0.3,1.5,1.9,9.6
149,Manu Ginobili,SG,26,SAS,77,38,29.4,4.3,10.2,.418,1.1,3.2,.359,3.1,7.1,.445,.474,3.1,3.9,.802,1.1,3.4,4.5,3.8,1.8,0.2,2.1,2.4,12.8
150,Gordan Giricek,SF-SG,26,TOT,73,43,28.0,4.3,9.9,.436,0.8,2.1,.395,3.5,7.8,.448,.478,1.8,2.2,.854,0.7,2.4,3.1,1.7,0.8,0.2,1.4,2.0,11.3
151,Dion Glover,SG,25,TOT,69,30,23.8,3.3,8.5,.390,0.6,1.7,.336,2.8,6.8,.404,.424,1.7,2.3,.769,0.8,3.0,3.9,1.9,0.7,0.3,1.5,1.8,9.0
152,Anthony Goldwire,PG,32,TOT,11,0,7.7,0.6,2.0,.318,0.2,0.7,.250,0.5,1.3,.357,.364,0.1,0.1,1.000,0.1,0.5,0.6,1.0,0.5,0.0,0.3,0.5,1.5
153,Drew Gooden,PF,22,ORL,79,17,27.0,4.7,10.5,.445,0.1,0.5,.214,4.6,10.0,.457,.451,2.1,3.3,.637,2.0,4.5,6.5,1.1,0.8,0.9,1.6,2.5,11.6
154,Brian Grant,C,31,MIA,76,76,30.3,3.8,8.1,.471,0.0,0.0,.000,3.8,8.1,.472,.471,1.1,1.4,.782,2.3,4.6,6.9,0.9,0.7,0.5,1.1,3.3,8.7
155,Horace Grant,PF,38,LAL,55,10,20.1,1.7,4.1,.411,0.0,0.0,.000,1.7,4.1,.413,.411,0.7,1.0,.722,1.4,2.8,4.2,1.3,0.4,0.4,0.5,1.3,4.1
156,Paul Grant,C,30,UTA,10,0,9.8,1.1,2.3,.478,0.0,0.0,,1.1,2.3,.478,.478,0.3,0.8,.375,0.7,1.0,1.7,0.3,0.1,0.1,0.7,1.7,2.5
157,Willie Green,SG,22,PHI,53,0,14.5,2.7,6.7,.401,0.4,1.2,.311,2.3,5.6,.419,.427,1.1,1.5,.728,0.3,0.9,1.2,1.0,0.5,0.1,1.1,1.6,6.9
158,Adrian Griffin,SG,29,HOU,19,1,7.0,0.3,0.9,.278,0.1,0.1,.500,0.2,0.8,.250,.306,0.0,0.2,.000,0.1,0.9,1.0,0.5,0.4,0.1,0.2,0.9,0.6
159,Tom Gugliotta,PF,34,TOT,55,27,14.9,1.3,3.7,.345,0.0,0.1,.250,1.3,3.6,.347,.347,0.4,0.5,.714,1.2,2.2,3.4,1.1,0.6,0.2,0.7,1.5,2.9
160,Marcus Haislip,PF,23,MIL,31,0,8.5,1.2,2.4,.486,0.0,0.1,.500,1.1,2.3,.486,.493,0.6,0.9,.714,0.7,1.0,1.7,0.1,0.2,0.4,0.3,0.8,3.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Darvin Ham,SF,30,DET,54,2,9.0,0.7,1.4,.493,0.0,0.0,.500,0.7,1.4,.493,.500,0.4,0.6,.600,0.9,0.9,1.7,0.3,0.2,0.1,0.6,1.2,1.8
162,Richard Hamilton,SG,25,DET,78,78,35.5,6.8,14.9,.455,0.2,0.9,.265,6.6,14.1,.466,.462,3.8,4.4,.868,1.0,2.6,3.6,4.0,1.3,0.2,2.7,2.8,17.6
163,Zendon Hamilton,C,28,PHI,46,0,10.3,1.1,2.1,.537,0.0,0.0,,1.1,2.1,.537,.537,1.5,2.1,.698,1.1,2.1,3.2,0.3,0.2,0.2,0.6,1.6,3.7
164,Ben Handlogten,C,30,UTA,17,0,10.1,1.5,2.8,.532,0.0,0.0,,1.5,2.8,.532,.532,1.1,1.6,.667,1.3,1.9,3.2,0.4,0.2,0.2,0.6,1.9,4.0
165,Travis Hansen,SF,25,ATL,41,4,12.4,1.1,3.2,.354,0.2,0.7,.300,0.9,2.4,.370,.388,0.5,0.7,.815,0.7,1.0,1.7,0.5,0.2,0.2,0.4,1.6,3.0
166,Anfernee Hardaway,SG,32,TOT,76,14,27.6,3.7,8.9,.411,0.4,1.0,.380,3.3,7.9,.415,.433,1.5,1.8,.804,0.9,2.9,3.8,2.3,0.9,0.3,1.4,1.9,9.2
167,Matt Harpring,SF,27,UTA,31,31,36.6,6.2,13.2,.471,0.3,1.1,.242,6.0,12.2,.491,.480,3.5,5.1,.688,2.9,5.0,8.0,2.0,0.7,0.1,2.1,3.3,16.2
168,Al Harrington,PF,23,IND,79,15,30.9,5.3,11.5,.463,0.3,1.0,.273,5.1,10.5,.481,.475,2.3,3.2,.734,2.1,4.4,6.4,1.7,1.0,0.3,2.1,3.2,13.3
169,Othella Harrington,PF,30,NYK,56,3,15.6,1.8,3.6,.495,0.0,0.0,,1.8,3.6,.495,.495,1.0,1.4,.744,1.0,2.1,3.2,0.5,0.2,0.3,1.2,2.4,4.6
170,Lucious Harris,PG,33,NJN,69,15,21.8,2.7,6.7,.404,0.6,1.5,.376,2.2,5.2,.412,.445,1.0,1.1,.846,0.6,1.5,2.0,2.0,0.6,0.0,0.8,1.1,6.9
171,Jason Hart,PG,25,SAS,53,5,12.5,1.3,3.0,.447,0.0,0.2,.222,1.3,2.8,.460,.453,0.6,0.8,.767,0.2,1.3,1.5,1.5,0.5,0.1,0.5,1.1,3.3
172,Donnell Harvey,PF,23,TOT,60,8,13.1,1.5,3.4,.443,0.0,0.1,.000,1.5,3.3,.449,.443,1.0,1.4,.735,0.8,1.9,2.7,0.4,0.4,0.5,0.8,2.2,4.0
173,Udonis Haslem,PF,23,MIA,75,24,23.9,2.7,6.0,.459,0.0,0.0,.000,2.7,5.9,.462,.459,1.9,2.4,.765,2.5,3.8,6.3,0.7,0.4,0.3,1.0,2.6,7.3
174,Trenton Hassell,SG,24,MIN,81,74,28.0,2.2,4.7,.465,0.0,0.2,.308,2.1,4.5,.470,.470,0.6,0.8,.787,0.8,2.3,3.2,1.6,0.4,0.7,0.6,2.5,5.0
175,Jarvis Hayes,SF,22,WAS,70,42,29.2,4.0,9.9,.400,0.6,1.9,.305,3.4,8.1,.422,.429,1.1,1.4,.786,1.0,2.8,3.8,1.5,1.0,0.2,1.6,2.2,9.6
176,Brendan Haywood,C,24,WAS,77,59,19.3,2.6,5.0,.515,0.0,0.0,.000,2.6,5.0,.517,.515,1.8,3.0,.585,2.4,2.6,5.0,0.6,0.4,1.3,1.0,2.0,7.0
177,Shane Heal,PG,33,SAS,6,0,12.0,1.2,4.0,.292,0.7,3.0,.222,0.5,1.0,.500,.375,0.7,0.8,.800,0.2,0.5,0.7,0.8,0.2,0.0,0.8,0.3,3.7
178,Alan Henderson,PF,31,ATL,6,0,11.3,1.7,3.5,.476,0.0,0.0,,1.7,3.5,.476,.476,0.7,1.0,.667,1.8,1.7,3.5,0.3,0.2,0.3,0.5,0.2,4.0
179,Nene Hilario,PF,21,DEN,77,77,32.5,4.3,8.2,.530,0.0,0.0,.000,4.3,8.2,.532,.530,3.1,4.6,.682,2.0,4.5,6.5,2.2,1.5,0.5,2.4,3.6,11.8
180,Tyrone Hill,PF,35,MIA,5,0,7.6,0.6,1.0,.600,0.0,0.0,,0.6,1.0,.600,.600,0.6,0.8,.750,1.0,0.6,1.6,0.0,0.0,0.2,0.4,2.0,1.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Kirk Hinrich,PG,23,CHI,76,66,35.6,4.2,10.8,.386,1.9,4.9,.390,2.3,6.0,.383,.474,1.8,2.2,.804,0.6,2.9,3.4,6.8,1.3,0.3,2.7,3.6,12.0
182,Fred Hoiberg,SG,31,MIN,79,3,22.8,2.3,4.8,.465,1.0,2.2,.442,1.3,2.7,.483,.564,1.2,1.5,.845,0.3,3.1,3.4,1.4,0.8,0.1,0.6,1.7,6.7
183,Robert Horry,PF,33,SAS,81,1,15.9,1.7,4.3,.405,0.5,1.3,.380,1.2,3.0,.417,.464,0.9,1.3,.645,1.3,2.0,3.4,1.2,0.6,0.6,0.7,2.0,4.8
184,Eddie House,SG,25,LAC,60,10,19.8,2.7,7.5,.359,0.9,2.3,.375,1.8,5.2,.351,.415,0.6,0.8,.800,0.5,1.8,2.3,2.5,1.1,0.1,1.1,1.5,6.8
185,Allan Houston,SG,32,NYK,50,50,36.0,6.8,15.6,.435,1.7,4.0,.431,5.1,11.6,.437,.491,3.1,3.4,.913,0.4,2.0,2.4,2.0,0.8,0.0,2.0,2.1,18.5
186,Josh Howard,SF,23,DAL,67,29,23.7,3.4,7.9,.430,0.3,1.0,.303,3.1,7.0,.448,.449,1.4,2.1,.703,2.2,3.3,5.5,1.4,1.0,0.8,1.0,2.5,8.6
187,Juwan Howard,PF,30,ORL,81,77,35.5,6.5,14.4,.453,0.0,0.0,.000,6.5,14.4,.453,.453,3.9,4.9,.809,2.1,4.9,7.0,2.0,0.7,0.3,2.2,3.5,17.0
188,Troy Hudson,PG,27,MIN,29,1,17.3,2.8,7.1,.386,1.1,2.7,.403,1.7,4.5,.377,.461,0.9,1.1,.818,0.1,1.1,1.2,2.4,0.2,0.0,1.2,1.1,7.5
189,Larry Hughes,SG,25,WAS,61,61,33.8,6.6,16.5,.397,1.3,3.8,.341,5.3,12.7,.414,.437,4.4,5.5,.797,1.6,3.8,5.3,2.4,1.6,0.4,2.5,2.4,18.8
190,Ryan Humphrey,PF,24,MEM,2,0,5.5,0.5,2.0,.250,0.0,0.5,.000,0.5,1.5,.333,.250,0.0,0.0,,1.0,0.5,1.5,0.5,0.5,0.0,1.0,1.5,1.0
191,Brandon Hunter,PF,23,BOS,36,12,11.3,1.5,3.2,.457,0.0,0.1,.000,1.5,3.1,.469,.457,0.5,1.2,.442,1.4,1.9,3.3,0.5,0.4,0.0,0.6,1.1,3.5
192,Lindsey Hunter,SG,33,DET,33,8,20.0,1.5,4.3,.343,0.4,1.5,.280,1.1,2.8,.376,.392,0.2,0.2,.625,0.4,1.6,2.0,2.6,1.2,0.2,1.0,1.4,3.5
193,Steven Hunter,C,22,ORL,59,23,13.4,1.4,2.6,.529,0.0,0.0,,1.4,2.6,.529,.529,0.4,1.2,.333,0.9,2.0,2.9,0.2,0.1,1.2,0.5,1.7,3.2
194,Zydrunas Ilgauskas,C,28,CLE,81,81,31.3,5.8,11.9,.483,0.0,0.1,.286,5.7,11.8,.484,.484,3.7,5.0,.746,3.4,4.6,8.1,1.3,0.5,2.5,2.0,3.4,15.3
195,Allen Iverson,SG,28,PHI,48,47,42.5,9.1,23.4,.387,1.2,4.1,.286,7.9,19.3,.408,.412,7.1,9.5,.745,0.7,3.0,3.7,6.8,2.4,0.1,4.4,1.8,26.4
196,Bobby Jackson,SG,30,SAC,50,0,23.7,5.3,11.8,.444,1.6,4.4,.370,3.6,7.5,.488,.513,1.6,2.2,.752,1.1,2.4,3.5,2.1,1.0,0.2,1.3,2.1,13.8
197,Jim Jackson,SF,33,HOU,80,80,39.0,4.8,11.3,.424,2.0,5.1,.400,2.8,6.2,.444,.514,1.3,1.6,.843,0.7,5.4,6.1,2.8,1.1,0.3,2.2,2.8,12.9
198,Marc Jackson,PF,29,PHI,22,13,27.2,3.2,7.8,.415,0.0,0.0,.000,3.2,7.7,.418,.415,2.9,3.7,.790,2.0,3.7,5.7,0.8,0.5,0.3,1.1,2.0,9.4
199,Mark Jackson,PG,38,HOU,42,3,13.7,0.8,2.4,.340,0.2,1.0,.171,0.6,1.4,.458,.375,0.7,0.9,.718,0.2,1.4,1.7,2.8,0.4,0.0,1.3,1.0,2.5
200,Stephen Jackson,SF,25,ATL,80,78,36.8,6.7,15.8,.425,1.8,5.3,.340,4.9,10.4,.469,.483,2.9,3.7,.785,1.2,3.4,4.6,3.1,1.8,0.3,2.8,2.7,18.1
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,Casey Jacobsen,SF,22,PHO,78,13,23.4,1.9,4.6,.417,1.0,2.3,.417,1.0,2.3,.417,.521,1.2,1.4,.820,0.5,2.0,2.6,1.3,0.6,0.1,0.9,1.8,6.0
202,Jerome James,C,28,SEA,65,24,15.2,2.0,4.0,.498,0.0,0.0,,2.0,4.0,.498,.498,1.0,1.5,.660,1.2,2.3,3.5,0.5,0.3,0.9,1.3,2.8,5.0
203,LeBron James,SG,19,CLE,79,79,39.5,7.9,18.9,.417,0.8,2.7,.290,7.1,16.1,.438,.438,4.4,5.8,.754,1.3,4.2,5.5,5.9,1.6,0.7,3.5,1.9,20.9
204,Mike James,PG,28,TOT,81,55,27.1,3.4,8.1,.414,1.3,3.5,.377,2.0,4.6,.441,.495,1.3,1.6,.811,0.3,2.5,2.9,4.2,1.2,0.0,1.5,1.9,9.3
205,Antawn Jamison,SF,27,DAL,82,2,29.0,6.0,11.1,.535,0.2,0.5,.400,5.8,10.6,.541,.543,2.7,3.6,.748,2.8,3.5,6.3,0.9,1.0,0.4,1.0,2.1,14.8
206,Marko Jaric,PG,25,LAC,58,50,30.3,3.2,8.2,.388,0.9,2.6,.340,2.3,5.6,.410,.441,1.3,1.7,.733,0.8,2.3,3.0,4.8,1.6,0.3,2.0,2.3,8.5
207,Chris Jefferies,SF-SG,23,TOT,21,2,9.3,1.3,3.4,.375,0.8,2.0,.405,0.5,1.4,.333,.493,0.6,1.0,.650,0.2,1.1,1.4,0.3,0.2,0.3,0.9,1.7,4.0
208,Richard Jefferson,SF,23,NJN,82,82,38.2,6.8,13.6,.498,0.6,1.6,.364,6.2,12.0,.516,.519,4.4,5.7,.763,1.3,4.3,5.7,3.8,1.1,0.3,2.4,2.7,18.5
209,Jared Jeffries,PF,22,WAS,82,38,23.3,2.2,5.7,.377,0.1,0.4,.167,2.1,5.4,.392,.383,1.3,2.1,.614,2.2,3.0,5.2,1.1,0.6,0.3,1.3,2.6,5.7
210,Britton Johnsen,C,24,ORL,20,4,14.5,0.9,3.0,.288,0.1,0.6,.083,0.8,2.4,.340,.297,0.4,0.8,.438,0.8,1.5,2.3,0.6,0.4,0.1,0.7,1.4,2.1
211,Anthony Johnson,PG,29,IND,73,7,21.9,2.3,5.6,.406,0.6,1.7,.336,1.7,4.0,.436,.456,1.0,1.3,.798,0.4,1.4,1.8,2.8,0.9,0.1,1.0,1.9,6.2
212,Avery Johnson,PG,38,GSW,46,1,13.8,1.7,4.3,.402,0.0,0.1,.000,1.7,4.3,.408,.402,1.1,1.7,.667,0.1,0.7,0.7,2.4,0.6,0.1,1.1,0.7,4.6
213,DerMarr Johnson,SF,23,NYK,21,1,13.7,1.7,4.6,.371,0.6,1.7,.361,1.1,2.9,.377,.438,1.3,1.5,.903,0.2,1.6,1.9,0.5,0.4,0.3,0.8,1.5,5.4
214,Ervin Johnson,C,36,MIN,66,47,14.6,0.8,1.6,.534,0.0,0.0,.000,0.8,1.5,.539,.534,0.3,0.4,.607,0.9,2.6,3.5,0.4,0.4,0.7,0.5,2.4,1.9
215,Joe Johnson,SG,22,PHO,82,77,40.6,6.8,15.7,.430,1.0,3.3,.305,5.8,12.4,.463,.462,2.1,2.8,.750,1.0,3.7,4.7,4.4,1.1,0.3,2.4,2.2,16.7
216,Linton Johnson,SF,23,CHI,41,20,17.9,1.8,5.0,.355,0.2,0.8,.212,1.6,4.1,.382,.372,0.5,0.9,.595,1.4,3.0,4.5,0.7,0.9,0.8,0.9,2.2,4.2
217,Dahntay Jones,SG,23,MEM,20,0,7.7,0.8,2.7,.283,0.1,0.2,.250,0.7,2.5,.286,.292,0.3,0.6,.455,0.4,0.8,1.2,0.6,0.3,0.3,0.6,1.2,1.8
218,Damon Jones,PG,27,MIL,82,26,24.6,2.6,6.4,.401,1.2,3.3,.359,1.4,3.1,.446,.494,0.7,0.9,.764,0.2,1.9,2.1,5.8,0.4,0.0,1.3,1.1,7.0
219,Eddie Jones,SG,32,MIA,81,81,37.0,5.8,14.3,.409,2.2,5.9,.370,3.7,8.4,.437,.486,3.4,4.1,.835,0.5,3.3,3.8,3.2,1.1,0.4,1.6,2.8,17.3
220,Fred Jones,SG,24,IND,81,2,18.6,1.5,3.8,.395,0.3,1.1,.303,1.2,2.7,.432,.439,1.5,1.8,.832,0.3,1.2,1.6,2.1,0.8,0.2,0.9,1.6,4.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
221,James Jones,SF,23,IND,6,0,4.3,0.3,1.5,.222,0.2,0.7,.250,0.2,0.8,.200,.278,0.3,0.3,1.000,0.0,0.3,0.3,0.0,0.2,0.0,0.0,0.2,1.2
222,Jumaine Jones,SG,24,BOS,42,2,8.9,0.8,2.3,.344,0.3,1.0,.295,0.5,1.2,.385,.411,0.3,0.5,.609,0.6,1.0,1.6,0.3,0.3,0.2,0.5,1.1,2.2
223,Popeye Jones,PF,33,GSW,5,0,2.0,0.0,0.4,.000,0.0,0.0,,0.0,0.4,.000,.000,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0
224,Chris Kaman,C,21,LAC,82,61,22.5,2.4,5.3,.460,0.0,0.0,.000,2.4,5.3,.462,.460,1.2,1.7,.697,1.5,4.1,5.6,1.0,0.3,0.9,1.9,2.6,6.1
225,Jason Kapono,SF,22,CLE,41,3,10.4,1.3,3.1,.403,0.5,1.1,.477,0.8,2.1,.365,.484,0.5,0.6,.833,0.5,0.9,1.3,0.3,0.3,0.0,0.5,1.0,3.5
226,Jason Kidd,PG,30,NJN,67,66,36.6,5.5,14.3,.384,1.4,4.4,.321,4.1,9.9,.411,.433,3.1,3.7,.827,1.3,5.1,6.4,9.2,1.8,0.2,3.2,1.6,15.5
227,Andrei Kirilenko,PF,22,UTA,78,78,37.1,5.3,11.9,.443,0.9,2.6,.338,4.4,9.4,.471,.479,5.0,6.4,.790,2.9,5.2,8.1,3.1,1.9,2.8,2.8,2.2,16.5
228,Kerry Kittles,SG,29,NJN,82,82,34.7,5.3,11.7,.453,1.2,3.4,.351,4.1,8.3,.493,.503,1.3,1.7,.787,0.7,3.3,4.0,2.5,1.5,0.5,1.2,1.8,13.1
229,Brevin Knight,PG,28,TOT,56,13,18.5,1.9,4.4,.427,0.0,0.1,.250,1.8,4.3,.433,.431,0.9,1.2,.754,0.3,1.8,2.0,3.6,1.5,0.0,1.3,1.9,4.7
230,Kyle Korver,SF,22,PHI,74,0,11.9,1.6,4.4,.352,1.1,2.8,.391,0.5,1.6,.283,.476,0.3,0.3,.792,0.4,1.1,1.5,0.5,0.3,0.1,0.6,1.4,4.5
231,Toni Kukoc,PF,35,MIL,73,0,20.8,2.9,6.9,.417,0.7,2.3,.292,2.2,4.6,.479,.465,2.0,2.7,.729,0.8,2.9,3.7,2.7,0.8,0.3,1.5,1.5,8.4
232,Christian Laettner,PF,34,WAS,48,18,20.5,2.5,5.3,.465,0.1,0.4,.286,2.4,4.9,.481,.477,0.8,1.0,.800,1.0,3.8,4.8,1.9,0.8,0.6,0.9,2.1,5.9
233,Raef LaFrentz,C,27,BOS,17,1,19.3,3.4,7.3,.460,0.5,2.4,.200,2.9,4.9,.583,.492,0.6,0.8,.769,1.8,2.9,4.6,1.4,0.5,0.8,0.6,2.8,7.8
234,Maciej Lampe,C,18,PHO,21,0,10.7,2.0,4.2,.489,0.0,0.2,.000,2.0,4.0,.512,.489,0.5,0.6,.769,0.4,1.7,2.1,0.4,0.1,0.1,0.7,1.3,4.6
235,Sean Lampley,SF,24,GSW,10,0,6.3,1.3,2.0,.650,0.0,0.0,,1.3,2.0,.650,.650,0.8,1.2,.667,0.2,0.9,1.1,0.2,0.0,0.1,0.3,0.2,3.4
236,Dan Langhi,SF,26,TOT,6,0,6.2,0.8,2.3,.357,0.2,0.3,.500,0.7,2.0,.333,.393,0.3,0.3,1.000,0.0,0.7,0.7,0.0,0.0,0.0,0.3,1.2,2.2
237,Rusty LaRue,PG,30,GSW,4,0,5.5,0.3,0.8,.333,0.3,0.3,1.000,0.0,0.5,.000,.500,0.3,0.5,.500,0.0,0.8,0.8,0.5,0.5,0.0,1.0,0.5,1.0
238,Voshon Lenard,SG,30,DEN,73,70,30.6,5.4,12.8,.422,1.5,4.0,.367,3.9,8.8,.447,.479,2.0,2.5,.791,0.6,2.1,2.7,2.1,0.8,0.2,1.4,2.4,14.2
239,Quincy Lewis,SF,26,MIN,14,0,4.6,0.5,1.4,.350,0.1,0.4,.400,0.4,1.1,.333,.400,0.0,0.0,,0.1,0.4,0.5,0.1,0.1,0.1,0.2,0.7,1.1
240,Rashard Lewis,SF,24,SEA,80,80,36.6,6.7,15.4,.435,1.8,4.8,.376,4.9,10.5,.463,.494,2.6,3.4,.763,1.7,4.8,6.5,2.2,1.2,0.7,1.7,2.9,17.8
